# time,X,Y,Z,id,intensity,distance
124019213,0.312880,0.403313,-0.091121,4,2,0.520
124020163,0.340214,0.388122,-0.058272,8,3,0.520
124020218,0.341567,0.386932,-0.058272,8,3,0.520
124020273,0.342915,0.385737,-0.058272,8,3,0.520
124020328,0.344260,0.384538,-0.058272,8,3,0.520
124020384,0.345600,0.383334,-0.058272,8,3,0.520
124021273,0.369327,0.366076,-0.041795,10,4,0.522
124021328,0.370616,0.364771,-0.041795,10,4,0.522
124021886,0.370871,0.340257,-0.024177,12,3,0.504
124021996,0.373178,0.337725,-0.024177,12,3,0.504
124022107,0.375615,0.335013,-0.024177,12,3,0.504
124022333,0.382211,0.331471,-0.008131,14,3,0.506
124022598,0.396610,0.332501,0.075372,9,1,0.524
124022653,0.397790,0.331088,0.075372,9,1,0.524
124022708,0.399001,0.329628,0.075372,9,1,0.524
124022764,0.400164,0.328216,0.075372,9,1,0.524
124022819,0.401250,0.326887,0.075372,9,1,0.524
124022874,0.402353,0.325528,0.075372,9,1,0.524
124022877,0.405866,0.328273,-0.041970,10,4,0.524
124022929,0.403487,0.324122,0.075372,9,1,0.524
124023095,0.406950,0.319764,0.075372,9,1,0.524
124023261,0.410224,0.315552,0.075372,9,1,0.524
124023270,0.412605,0.316991,0.110424,13,2,0.534
124023326,0.413736,0.315513,0.110424,13,2,0.534
124023496,0.411984,0.307139,0.126492,15,2,0.532
124023717,0.416232,0.301357,0.126492,15,2,0.532
124023768,0.422423,0.303784,0.110424,13,2,0.534
124023883,0.419365,0.296982,0.126492,15,2,0.532
124023994,0.421428,0.294047,0.126492,15,2,0.532
124024049,0.422452,0.292574,0.126492,15,2,0.532
124024215,0.425492,0.288134,0.126492,15,2,0.532
124024270,0.426496,0.286647,0.126492,15,2,0.532
124024326,0.427493,0.285157,0.126492,15,2,0.532
124024374,0.419557,0.278015,-0.024177,12,3,0.504
124024381,0.428486,0.283663,0.126492,15,2,0.532
124024429,0.420525,0.276549,-0.024177,12,3,0.504
124024436,0.429474,0.282165,0.126492,15,2,0.532
124024492,0.430456,0.280664,0.126492,15,2,0.532
124024540,0.422445,0.273606,-0.024177,12,3,0.504
124024650,0.424345,0.270650,-0.024177,12,3,0.504
124024761,0.426224,0.267681,-0.024177,12,3,0.504
124024823,0.436240,0.271588,0.126492,15,2,0.532
124024872,0.428083,0.264699,-0.024177,12,3,0.504
124024927,0.429004,0.263203,-0.024177,12,3,0.504
124024934,0.438125,0.268536,0.126492,15,2,0.532
124024989,0.439060,0.267005,0.126492,15,2,0.532
124025093,0.431714,0.258734,-0.024177,12,3,0.504
124025701,0.441349,0.241932,-0.024177,12,3,0.504
124025858,0.455018,0.243604,-0.058272,8,3,0.520
124025867,0.443858,0.237297,-0.024177,12,3,0.504
124025913,0.455865,0.242014,-0.058272,8,3,0.520
124025922,0.444684,0.235746,-0.024177,12,3,0.504
124026033,0.446319,0.232636,-0.024177,12,3,0.504
124026088,0.447128,0.231077,-0.024177,12,3,0.504
124026143,0.447932,0.229515,-0.024177,12,3,0.504
124026692,0.470728,0.220973,-0.041795,10,4,0.522
124026747,0.473303,0.220169,-0.041970,10,4,0.524
124026802,0.474069,0.218515,-0.041970,10,4,0.524
124026858,0.474829,0.216859,-0.041970,10,4,0.524
124026968,0.476331,0.213539,-0.041970,10,4,0.524
124027408,0.477962,0.198516,0.075372,9,1,0.524
124027636,0.467527,0.186383,-0.024177,12,3,0.504
124027691,0.468143,0.184831,-0.024177,12,3,0.504
124027740,0.481949,0.188631,0.075372,9,1,0.524
124027747,0.468769,0.183237,-0.024177,12,3,0.504
124027906,0.483898,0.183574,0.075372,9,1,0.524
124027968,0.471282,0.176674,-0.024177,12,3,0.504
124028182,0.487040,0.175069,0.075372,9,1,0.524
124028240,0.491905,0.174700,-0.041970,10,4,0.524
124028293,0.488287,0.171558,0.075372,9,1,0.524
124028403,0.489425,0.168284,0.075372,9,1,0.524
124028459,0.490010,0.166574,0.075372,9,1,0.524
124028461,0.494254,0.167937,-0.041970,10,4,0.524
124028569,0.491161,0.163149,0.075372,9,1,0.524
124028576,0.477717,0.158452,-0.024177,12,3,0.504
124028625,0.491722,0.161450,0.075372,9,1,0.524
124028680,0.492269,0.159776,0.075372,9,1,0.524
124028682,0.473789,0.153703,-0.039878,10,5,0.500
124028735,0.492815,0.158083,0.075372,9,1,0.524
124028790,0.493364,0.156362,0.075372,9,1,0.524
124028846,0.493906,0.154639,0.075372,9,1,0.524
124028947,0.489622,0.149864,0.041098,5,4,0.514
124028952,0.541026,0.165425,0.064366,7,9,0.570
124028968,0.482050,0.146856,-0.008096,14,10,0.504
124029007,0.526397,0.158945,0.062416,7,10,0.554
124029062,0.500320,0.149154,0.059003,7,10,0.526
124029071,0.519367,0.154495,0.097227,11,2,0.552
124029074,0.482439,0.143432,-0.024177,12,26,0.504
124029118,0.483711,0.142320,0.056810,7,22,0.508
124029127,0.493543,0.144893,0.091884,11,2,0.524
124029129,0.490615,0.143954,-0.024596,12,29,0.512
124029173,0.480401,0.139494,0.056322,7,22,0.504
124029182,0.490282,0.142053,0.091121,11,2,0.520
124029184,0.487284,0.141108,-0.024387,12,32,0.508
124029189,0.484078,0.140027,-0.008096,14,31,0.504
124029240,0.485853,0.138857,-0.024282,12,32,0.506
124029244,0.488409,0.139434,-0.008166,14,31,0.508
124029283,0.481359,0.136149,0.056322,7,33,0.504
124029293,0.513929,0.145046,0.095700,11,2,0.544
124029295,0.484407,0.136640,-0.024177,12,29,0.504
124029348,0.484160,0.134867,0.089594,11,2,0.512
124029350,0.490641,0.136597,-0.024491,12,29,0.510
124029403,0.499766,0.137361,0.092647,11,2,0.528
124029406,0.489183,0.134376,-0.024387,12,26,0.508
124029449,0.503811,0.136898,0.059003,7,10,0.526
124029465,0.486425,0.131642,-0.008096,14,24,0.504
124029505,0.492781,0.132056,0.057541,7,11,0.514
124029514,0.481746,0.128798,0.088831,11,5,0.508
124029521,0.494609,0.132006,-0.008236,14,24,0.512
124029560,0.504755,0.133378,0.059003,7,10,0.526
124029567,0.481624,0.127041,-0.039878,10,35,0.500
124029615,0.489849,0.127611,0.057053,7,11,0.510
124029670,0.494137,0.126888,0.057541,7,11,0.514
124029726,0.502275,0.127111,0.058516,7,10,0.522
124029740,0.504523,0.127211,0.110424,13,2,0.534
124029795,0.504964,0.125449,0.110424,13,2,0.534
124029852,0.485611,0.118768,-0.008026,14,25,0.500
124029947,0.500138,0.119165,0.058028,7,11,0.518
124029961,0.506250,0.120155,0.110424,13,2,0.534
124030447,0.505594,0.103722,-0.058272,8,3,0.520
124031403,0.508710,0.072655,0.126492,15,2,0.532
124035039,0.531320,-0.046514,0.077875,9,1,0.540
124035044,0.524134,-0.046034,0.094174,11,2,0.536
124035053,0.492633,-0.043549,0.121315,15,2,0.512
124035095,0.515420,-0.046890,0.075372,9,1,0.524
124035099,0.559167,-0.051030,0.101043,11,2,0.572
124035104,0.518147,-0.047434,0.110424,13,2,0.534
124035109,0.550195,-0.050526,0.136844,15,2,0.572
124035150,0.546722,-0.051632,0.080378,9,3,0.556
124035155,0.578533,-0.054806,0.104859,11,2,0.592
124035159,0.517980,-0.049222,0.110424,13,2,0.534
124035164,0.573094,-0.054628,0.143056,15,2,0.596
124035205,0.554402,-0.054311,0.081629,9,1,0.564
124035210,0.590061,-0.057977,0.107149,11,2,0.604
124035219,0.607505,-0.060048,0.152374,15,2,0.632
124035261,0.569932,-0.057841,0.084132,9,1,0.580
124035265,0.558605,-0.056856,0.101043,11,2,0.572
124035274,0.607291,-0.062168,0.152374,15,2,0.632
124035316,0.569726,-0.059830,0.084132,9,1,0.580
124035320,0.609167,-0.064151,0.110965,11,2,0.624
124035330,0.645493,-0.068357,0.162726,15,2,0.672
124035371,0.569514,-0.061819,0.084132,9,1,0.580
124035376,0.616746,-0.067127,0.112491,11,2,0.632
124035385,0.645250,-0.070609,0.162726,15,2,0.672
124035426,0.573221,-0.064246,0.084758,9,1,0.584
124035431,0.608704,-0.068403,0.110965,11,2,0.624
124035440,0.664196,-0.075030,0.167903,15,2,0.692
124035482,0.569069,-0.065793,0.084132,9,1,0.580
124035486,0.600661,-0.069623,0.109438,11,2,0.616
124035496,0.606364,-0.070641,0.152374,15,2,0.632
124035537,0.568835,-0.067779,0.084132,9,3,0.580
124035542,0.580920,-0.069391,0.105622,11,2,0.596
124035551,0.655984,-0.078744,0.165832,15,2,0.684
124035592,0.576438,-0.070727,0.085383,9,3,0.588
124035597,0.580674,-0.071418,0.105622,11,2,0.596
124035606,0.644202,-0.079612,0.162726,15,2,0.672
124035648,0.574228,-0.072491,0.085071,9,3,0.586
124035652,0.588212,-0.074430,0.107149,11,2,0.604
124035661,0.663084,-0.084296,0.167903,15,2,0.692
124035703,0.566140,-0.073441,0.083819,9,3,0.578
124035707,0.576274,-0.074917,0.104859,11,4,0.592
124035717,0.651302,-0.085037,0.164797,15,2,0.680
124035758,0.561977,-0.074797,0.083193,9,3,0.574
124035763,0.572130,-0.076309,0.104096,11,4,0.588
124035772,0.628039,-0.084119,0.158585,15,2,0.656
124035813,0.561721,-0.076697,0.083193,9,3,0.574
124035818,0.579648,-0.079316,0.105622,11,4,0.596
124035827,0.650714,-0.089426,0.164797,15,2,0.680
124035869,0.551669,-0.077287,0.081629,9,4,0.564
124035873,0.565759,-0.079428,0.102951,11,6,0.582
124035883,0.627442,-0.088460,0.158585,15,2,0.656
124035924,0.567035,-0.081477,0.084132,9,4,0.580
124035929,0.571304,-0.082265,0.104096,11,6,0.588
124035938,0.653892,-0.094555,0.165832,15,2,0.684
124035979,0.555015,-0.081778,0.082255,9,4,0.568
124035984,0.576833,-0.085169,0.105241,11,6,0.594
124035993,0.642084,-0.095194,0.162726,15,2,0.672
124036035,0.554721,-0.083745,0.082255,9,4,0.568
124036039,0.576528,-0.087209,0.105241,11,6,0.594
124036048,0.626465,-0.095135,0.158585,15,2,0.656
124036090,0.575900,-0.089000,0.085696,9,4,0.590
124036095,0.556819,-0.086217,0.101424,11,6,0.574
124036104,0.649036,-0.100882,0.164797,15,2,0.680
