# time,X,Y,Z,id,intensity,distance
129618389,0.289254,0.419610,-0.074120,6,3,0.516
129618605,0.293153,0.413066,-0.090357,4,2,0.516
129618610,0.295084,0.415531,-0.074120,6,3,0.516
129618776,0.299446,0.412398,-0.074120,6,3,0.516
129620163,0.337283,0.388045,-0.058028,8,3,0.518
129620218,0.338635,0.386865,-0.058028,8,3,0.518
129620439,0.344004,0.382100,-0.058028,8,3,0.518
129621328,0.367549,0.365040,-0.041621,10,4,0.520
129621831,0.365295,0.340404,-0.023968,12,3,0.500
129621886,0.366481,0.339127,-0.023968,12,3,0.500
129621941,0.367662,0.337846,-0.023968,12,3,0.500
129621996,0.368839,0.336560,-0.023968,12,3,0.500
129622052,0.370012,0.335271,-0.023968,12,3,0.500
129622107,0.371180,0.333977,-0.023968,12,3,0.500
129622273,0.374657,0.330072,-0.023968,12,3,0.500
129622764,0.395609,0.327531,0.074746,9,1,0.520
129622819,0.396732,0.326169,0.074746,9,1,0.520
129622823,0.385290,0.316575,0.088831,11,2,0.508
129622874,0.397868,0.324783,0.074746,9,1,0.520
129622876,0.401342,0.327521,-0.041621,10,4,0.520
129622929,0.399010,0.323379,0.074746,9,1,0.520
129622932,0.402495,0.326104,-0.041621,10,4,0.520
129622985,0.400165,0.321949,0.074746,9,1,0.520
129622987,0.403659,0.324662,-0.041621,10,4,0.520
129623040,0.401303,0.320528,0.074746,9,1,0.520
129623095,0.402420,0.319126,0.074746,9,1,0.520
129623206,0.404638,0.316308,0.074746,9,1,0.520
129623326,0.409252,0.314958,0.109524,13,2,0.530
129623436,0.411441,0.312093,0.109524,13,2,0.530
129623492,0.412542,0.310636,0.109524,13,2,0.530
129623713,0.416878,0.304792,0.109524,13,2,0.530
129623768,0.417939,0.303335,0.109524,13,2,0.530
129623883,0.416493,0.297685,0.125974,15,2,0.530
129624160,0.421625,0.290371,0.125974,15,2,0.530
129624270,0.423642,0.287421,0.125974,15,2,0.530
129624326,0.424643,0.285940,0.125974,15,2,0.530
129624429,0.415986,0.276171,-0.023968,12,3,0.500
129624436,0.426629,0.282969,0.125974,15,2,0.530
129624595,0.418856,0.271800,-0.023968,12,3,0.500
129624650,0.419802,0.270336,-0.023968,12,3,0.500
129624657,0.430538,0.276984,0.125974,15,2,0.530
129624706,0.420743,0.268869,-0.023968,12,3,0.500
129624713,0.431502,0.275480,0.125974,15,2,0.530
129624761,0.421679,0.267399,-0.023968,12,3,0.500
129624768,0.432461,0.273972,0.125974,15,2,0.530
129624816,0.422610,0.265925,-0.023968,12,3,0.500
129624872,0.423535,0.264449,-0.023968,12,3,0.500
129624879,0.434363,0.270946,0.125974,15,2,0.530
129624934,0.435306,0.269428,0.125974,15,2,0.530
129624982,0.425371,0.261485,-0.023968,12,3,0.500
129625093,0.427152,0.258565,-0.023968,12,3,0.500
129625155,0.438980,0.263401,0.125974,15,2,0.530
129625369,0.431589,0.251090,-0.023968,12,3,0.500
129625424,0.432463,0.249582,-0.023968,12,3,0.500
129625646,0.435937,0.243462,-0.023968,12,3,0.500
129625756,0.437605,0.240451,-0.023968,12,3,0.500
129625867,0.439294,0.237352,-0.023968,12,3,0.500
129625977,0.440889,0.234376,-0.023968,12,3,0.500
129626033,0.441684,0.232874,-0.023968,12,3,0.500
129626088,0.442495,0.231331,-0.023968,12,3,0.500
129626143,0.443309,0.229765,-0.023968,12,3,0.500
129626199,0.444129,0.228178,-0.023968,12,3,0.500
129626309,0.445750,0.224994,-0.023968,12,3,0.500
129626420,0.447291,0.221915,-0.023968,12,3,0.500
129626466,0.461230,0.227170,-0.058028,8,3,0.518
129626475,0.448062,0.220353,-0.023968,12,3,0.500
129626687,0.464376,0.220667,-0.058028,8,3,0.518
129626747,0.468678,0.220651,-0.041621,10,4,0.520
129626802,0.469431,0.219045,-0.041621,10,4,0.520
