# time,X,Y,Z,id,intensity,distance
120620117,0.339794,0.393748,-0.058760,8,3,0.524
120620338,0.345282,0.388946,-0.058760,8,3,0.524
120621785,0.368473,0.345778,-0.024282,12,3,0.506
120621950,0.372044,0.341932,-0.024282,12,3,0.506
120622006,0.373176,0.340697,-0.024282,12,3,0.506
120622061,0.374348,0.339408,-0.024282,12,3,0.506
120622172,0.376767,0.336721,-0.024282,12,3,0.506
120622227,0.377970,0.335371,-0.024282,12,3,0.506
120622282,0.379051,0.334149,-0.024282,12,3,0.506
120622718,0.399055,0.332657,0.075685,9,1,0.526
120622828,0.401367,0.329863,0.075685,9,1,0.526
120622883,0.402516,0.328460,0.075685,9,1,0.526
120622886,0.406031,0.331230,-0.042144,10,4,0.526
120622939,0.403660,0.327053,0.075685,9,1,0.526
120622941,0.407185,0.329810,-0.042144,10,4,0.526
120622994,0.404800,0.325642,0.075685,9,1,0.526
120622996,0.408334,0.328387,-0.042144,10,4,0.526
120623224,0.410072,0.320261,0.110424,13,2,0.534
120623667,0.418867,0.308670,0.110424,13,2,0.534
120623837,0.418482,0.301541,0.127009,15,2,0.534
120623948,0.420577,0.298612,0.127009,15,2,0.534
120624003,0.421617,0.297142,0.127009,15,2,0.534
120624114,0.423681,0.294192,0.127009,15,2,0.534
120624169,0.424721,0.292688,0.127009,15,2,0.534
120624224,0.425766,0.291166,0.127009,15,2,0.534
120624335,0.427838,0.288112,0.127009,15,2,0.534
120624446,0.429808,0.285165,0.127009,15,2,0.534
120624494,0.421915,0.278069,-0.024282,12,3,0.506
120624501,0.430807,0.283654,0.127009,15,2,0.534
120624549,0.422907,0.276558,-0.024282,12,3,0.506
120624611,0.432780,0.280635,0.127009,15,2,0.534
120624715,0.425709,0.272226,-0.024282,12,3,0.506
120624770,0.426680,0.270701,-0.024282,12,3,0.506
120624881,0.428606,0.267641,-0.024282,12,3,0.506
120624936,0.429503,0.266199,-0.024282,12,3,0.506
120624943,0.438544,0.271538,0.127009,15,2,0.534
120624991,0.430429,0.264698,-0.024282,12,3,0.506
120625047,0.431351,0.263194,-0.024282,12,3,0.506
120625102,0.432267,0.261687,-0.024282,12,3,0.506
120625213,0.434049,0.258720,-0.024282,12,3,0.506
120625710,0.441983,0.244920,-0.024282,12,3,0.506
120625766,0.442814,0.243414,-0.024282,12,3,0.506
120625876,0.444524,0.240278,-0.024282,12,3,0.506
120626042,0.447026,0.235590,-0.024282,12,3,0.506
120626153,0.448660,0.232464,-0.024282,12,3,0.506
120626208,0.449468,0.230896,-0.024282,12,3,0.506
120626264,0.450241,0.229385,-0.024282,12,3,0.506
120626375,0.451852,0.226196,-0.024282,12,3,0.506
120626430,0.452619,0.224657,-0.024282,12,3,0.506
120626757,0.474102,0.223163,-0.042144,10,4,0.526
120626868,0.475621,0.219906,-0.042144,10,4,0.526
120626978,0.477134,0.216605,-0.042144,10,4,0.526
120627474,0.479536,0.199876,0.075685,9,1,0.526
120627536,0.467154,0.192619,-0.024282,12,3,0.506
120627750,0.482991,0.191376,0.075685,9,1,0.526
120627757,0.469855,0.185934,-0.024282,12,3,0.506
120627812,0.470485,0.184334,-0.024282,12,3,0.506
120627861,0.484270,0.188116,0.075685,9,1,0.526
120627868,0.471093,0.182772,-0.024282,12,3,0.506
120627916,0.484910,0.186461,0.075685,9,1,0.526
120627923,0.471721,0.181147,-0.024282,12,3,0.506
120627978,0.472366,0.179458,-0.024282,12,3,0.506
120628027,0.486232,0.182986,0.075685,9,1,0.526
120628082,0.486883,0.181246,0.075685,9,1,0.526
120628137,0.487523,0.179518,0.075685,9,1,0.526
120628303,0.489334,0.174521,0.075685,9,1,0.526
120628305,0.493573,0.175956,-0.042144,10,4,0.526
120628358,0.489933,0.172833,0.075685,9,1,0.526
120628361,0.494179,0.174246,-0.042144,10,4,0.526
120628414,0.490563,0.171036,0.075685,9,1,0.526
120628469,0.491170,0.169285,0.075685,9,1,0.526
120628524,0.491743,0.167613,0.075685,9,1,0.526
120628527,0.496002,0.168986,-0.042144,10,4,0.526
120628580,0.492316,0.165922,0.075685,9,1,0.526
120628582,0.496581,0.167279,-0.042144,10,4,0.526
120628635,0.492892,0.164202,0.075685,9,1,0.526
120628642,0.479473,0.159500,-0.024282,12,3,0.506
120628690,0.493457,0.162497,0.075685,9,1,0.526
120628697,0.480020,0.157846,-0.024282,12,3,0.506
120628745,0.494007,0.160817,0.075685,9,1,0.526
120628801,0.494552,0.159134,0.075685,9,1,0.526
120628856,0.495091,0.157450,0.075685,9,1,0.526
120628911,0.495656,0.155662,0.075685,9,1,0.526
120629022,0.474066,0.145253,0.071930,9,1,0.502
120629029,0.481291,0.147237,-0.024177,12,9,0.504
120629033,0.483834,0.147861,-0.008131,14,10,0.506
120629073,0.486361,0.147320,0.057297,7,11,0.512
120629128,0.494476,0.147909,0.058272,7,10,0.520
120629137,0.498526,0.148812,0.093029,11,2,0.530
120629183,0.487362,0.143976,0.057297,7,11,0.512
120629192,0.483964,0.142674,0.089976,11,2,0.514
120629195,0.478957,0.141124,-0.023968,12,30,0.500
120629238,0.493573,0.143959,0.058028,7,22,0.518
120629248,0.495769,0.144278,0.092266,11,2,0.526
120629250,0.496706,0.144471,-0.024910,12,32,0.518
120629303,0.473638,0.136002,0.087686,11,2,0.502
120629305,0.483782,0.138836,-0.024177,12,35,0.504
120629310,0.482491,0.138310,-0.008061,14,31,0.502
120629349,0.477397,0.135568,0.055835,7,34,0.500
120629365,0.481045,0.136088,-0.008026,14,29,0.500
120629414,0.489690,0.136960,0.090739,11,2,0.518
120629460,0.480229,0.132820,0.056078,7,22,0.502
120629469,0.478809,0.132120,0.088449,11,2,0.506
120629471,0.487123,0.134336,-0.024282,12,26,0.506
120629476,0.487757,0.134354,-0.008131,14,24,0.506
120629515,0.482616,0.131623,0.056322,7,11,0.504
120629526,0.487600,0.132592,-0.024282,12,26,0.506
120629531,0.484375,0.131560,-0.008061,14,24,0.502
120629570,0.486912,0.130952,0.056810,7,11,0.508
120629582,0.484202,0.129855,-0.024073,12,26,0.502
120629584,0.502574,0.134705,0.110424,13,2,0.534
120629586,0.484829,0.129876,-0.008061,14,24,0.502
120629625,0.483517,0.128276,0.056322,7,11,0.504
120629642,0.489135,0.129247,-0.008131,14,24,0.506
120629676,0.503042,0.131767,0.041795,5,4,0.522
120629736,0.495926,0.127901,0.057785,7,11,0.516
120629745,0.484840,0.124741,0.089213,11,5,0.510
120629791,0.507916,0.129091,0.059247,7,10,0.528
120629902,0.489547,0.120726,0.056810,7,11,0.508
120629966,0.480816,0.116549,0.088068,11,7,0.504
120630013,0.494222,0.118302,0.057297,7,11,0.512
120630068,0.494632,0.116577,0.057297,7,11,0.512
120630082,0.506542,0.118917,0.110424,13,2,0.534
120630344,0.488832,0.106240,0.056322,7,11,0.504
120630568,0.509737,0.103275,-0.058760,8,3,0.524
120630621,0.490611,0.097693,0.056322,7,11,0.504
120631137,0.508875,0.084261,0.127009,15,2,0.534
120631524,0.510791,0.071742,0.127009,15,2,0.534
120631634,0.511270,0.068246,0.127009,15,2,0.534
120635159,0.533184,-0.047849,0.078187,9,1,0.542
120635164,0.525988,-0.047354,0.094555,11,2,0.538
120635173,0.536788,-0.048633,0.133221,15,2,0.558
120635215,0.517282,-0.048214,0.075685,9,1,0.526
120635219,0.584464,-0.054648,0.106004,11,2,0.598
120635224,0.518040,-0.048589,0.110424,13,2,0.534
120635228,0.552004,-0.051937,0.137362,15,2,0.574
120635270,0.548570,-0.053063,0.080690,9,1,0.558
120635274,0.592086,-0.057446,0.107530,11,2,0.606
120635279,0.517867,-0.050397,0.110424,13,2,0.534
120635284,0.594119,-0.057992,0.148750,15,2,0.618
120635325,0.560174,-0.056160,0.082568,9,1,0.570
120635330,0.599695,-0.060298,0.109057,11,2,0.614
120635334,0.517688,-0.052205,0.110424,13,2,0.534
120635339,0.632353,-0.063953,0.159103,15,2,0.658
120635380,0.567834,-0.058930,0.083819,9,1,0.578
120635385,0.591670,-0.061578,0.107530,11,2,0.606
120635390,0.517503,-0.054011,0.110424,13,2,0.534
120635394,0.609070,-0.063747,0.152891,15,2,0.634
120635436,0.551912,-0.059226,0.081316,9,1,0.562
120635440,0.618780,-0.066584,0.112873,11,2,0.634
120635450,0.666463,-0.072107,0.168420,15,2,0.694
120635491,0.567409,-0.062893,0.083819,9,3,0.578
120635496,0.591226,-0.065707,0.107530,11,2,0.606
120635500,0.613951,-0.068414,0.132919,13,2,0.634
120635505,0.666207,-0.074433,0.168420,15,2,0.694
120635546,0.575036,-0.065771,0.085071,9,1,0.586
120635551,0.598795,-0.068665,0.109057,11,2,0.614
120635560,0.646752,-0.074546,0.163244,15,2,0.674
120635602,0.563032,-0.066390,0.083193,9,1,0.574
120635606,0.594652,-0.070294,0.108293,11,2,0.610
120635615,0.608121,-0.072245,0.152891,15,2,0.634
120635657,0.580448,-0.070480,0.086009,9,3,0.592
120635661,0.571020,-0.069499,0.103714,11,2,0.586
120635671,0.653890,-0.079962,0.165315,15,2,0.682
120635712,0.572364,-0.071476,0.084758,9,3,0.584
120635717,0.590260,-0.073880,0.107530,11,4,0.606
120635726,0.676616,-0.085079,0.171526,15,1,0.706
120635767,0.560360,-0.071933,0.082881,9,3,0.572
120635772,0.597791,-0.076915,0.109057,11,4,0.614
120635781,0.664822,-0.085932,0.168420,15,2,0.694
120635823,0.565980,-0.074663,0.083819,9,3,0.578
120635827,0.585841,-0.077457,0.106767,11,4,0.602
120635837,0.630047,-0.083675,0.159103,15,2,0.658
120635878,0.553974,-0.075029,0.081942,9,3,0.566
120635883,0.589461,-0.080006,0.107530,11,4,0.606
120635892,0.645069,-0.087926,0.163244,15,2,0.674
120635933,0.573281,-0.079632,0.085071,9,3,0.586
120635938,0.558074,-0.077681,0.101424,11,4,0.574
120635947,0.625634,-0.087447,0.158068,15,2,0.654
