# time,X,Y,Z,id,intensity,distance
127818169,0.283367,0.423608,-0.074120,6,3,0.516
127818280,0.286317,0.421619,-0.074120,6,3,0.516
127820164,0.337283,0.388045,-0.058028,8,3,0.518
127820275,0.339995,0.385671,-0.058028,8,3,0.518
127820330,0.341373,0.384452,-0.058028,8,3,0.518
127821832,0.366815,0.341702,-0.024073,12,3,0.502
127821887,0.368006,0.340419,-0.024073,12,3,0.502
127821943,0.369192,0.339133,-0.024073,12,3,0.502
127822053,0.371551,0.336547,-0.024073,12,3,0.502
127822109,0.372723,0.335248,-0.024073,12,3,0.502
127822275,0.376199,0.331343,-0.024073,12,3,0.502
127822500,0.382881,0.327629,-0.008096,14,3,0.504
127822659,0.382081,0.320441,0.088831,11,2,0.508
127822765,0.397227,0.328673,0.075059,9,1,0.522
127822821,0.398372,0.327285,0.075059,9,1,0.522
127822876,0.399512,0.325892,0.075059,9,1,0.522
127822878,0.403001,0.328640,-0.041795,10,4,0.522
127822933,0.404146,0.327232,-0.041795,10,4,0.522
127822986,0.401778,0.323095,0.075059,9,1,0.522
127823042,0.402903,0.321691,0.075059,9,1,0.522
127823097,0.404023,0.320282,0.075059,9,1,0.522
127823152,0.405195,0.318800,0.075059,9,1,0.522
127823217,0.408691,0.318864,0.109974,13,2,0.532
127823272,0.409801,0.317435,0.109974,13,2,0.532
127823318,0.408511,0.314539,0.075059,9,1,0.522
127823327,0.410907,0.316003,0.109974,13,2,0.532
127823383,0.412007,0.314567,0.109974,13,2,0.532
127823549,0.415279,0.310235,0.109974,13,2,0.532
127823604,0.416359,0.308784,0.109974,13,2,0.532
127823664,0.412349,0.303400,0.125974,15,2,0.530
127823770,0.419570,0.304407,0.109974,13,2,0.532
127823830,0.415504,0.299065,0.125974,15,2,0.530
127823885,0.416545,0.297613,0.125974,15,2,0.530
127823940,0.417582,0.296157,0.125974,15,2,0.530
127824051,0.419639,0.293234,0.125974,15,2,0.530
127824161,0.421676,0.290298,0.125974,15,2,0.530
127824320,0.415753,0.280112,-0.024073,12,3,0.502
127824383,0.425688,0.284382,0.125974,15,2,0.530
127824431,0.417699,0.277203,-0.024073,12,3,0.502
127824438,0.426678,0.282894,0.125974,15,2,0.530
127824486,0.418664,0.275743,-0.024073,12,3,0.502
127824493,0.427663,0.281403,0.125974,15,2,0.530
127824548,0.428643,0.279909,0.125974,15,2,0.530
127824597,0.420579,0.272814,-0.024073,12,3,0.502
127824604,0.429617,0.278411,0.125974,15,2,0.530
127824707,0.422473,0.269871,-0.024073,12,3,0.502
127824714,0.431550,0.275405,0.125974,15,2,0.530
127824770,0.432509,0.273896,0.125974,15,2,0.530
127824818,0.424347,0.266915,-0.024073,12,3,0.502
127824873,0.425276,0.265432,-0.024073,12,3,0.502
127824929,0.426200,0.263946,-0.024073,12,3,0.502
127824984,0.427118,0.262457,-0.024073,12,3,0.502
127824991,0.436291,0.267831,0.125974,15,2,0.530
127825039,0.428032,0.260964,-0.024073,12,3,0.502
127825426,0.434280,0.250429,-0.024073,12,3,0.502
127825537,0.436018,0.247391,-0.024073,12,3,0.502
127825647,0.437734,0.244341,-0.024073,12,3,0.502
127825703,0.438585,0.242811,-0.024073,12,3,0.502
127825758,0.439429,0.241279,-0.024073,12,3,0.502
127825980,0.442755,0.235120,-0.024073,12,3,0.502
127826091,0.444416,0.231965,-0.024073,12,3,0.502
127826146,0.445223,0.230412,-0.024073,12,3,0.502
127826201,0.446005,0.228896,-0.024073,12,3,0.502
127826257,0.446791,0.227357,-0.024073,12,3,0.502
127826312,0.447582,0.225796,-0.024073,12,3,0.502
127826533,0.450691,0.219525,-0.024073,12,3,0.502
127826971,0.473629,0.214686,-0.041795,10,4,0.522
127827201,0.461941,0.201369,-0.008096,14,3,0.504
127827473,0.462917,0.192410,-0.024073,12,3,0.502
127827478,0.461691,0.191742,-0.008026,14,3,0.500
127827533,0.462358,0.190130,-0.008026,14,3,0.500
127827577,0.477365,0.194779,0.075059,9,1,0.522
127827584,0.464241,0.189193,-0.024073,12,3,0.502
127827694,0.465526,0.186009,-0.024073,12,3,0.502
127827798,0.480011,0.188163,0.075059,9,1,0.522
127827853,0.480665,0.186486,0.075059,9,1,0.522
127828019,0.482591,0.181442,0.075059,9,1,0.522
127828026,0.469319,0.176219,-0.024073,12,3,0.502
127828081,0.469932,0.174579,-0.024073,12,3,0.502
127828247,0.471734,0.169649,-0.024073,12,3,0.502
127828252,0.478005,0.171747,-0.008166,14,3,0.508
127828295,0.485685,0.172992,0.075059,9,1,0.522
127828298,0.489893,0.174411,-0.041795,10,4,0.522
127828351,0.486285,0.171296,0.075059,9,1,0.522
127828353,0.490499,0.172700,-0.041795,10,4,0.522
127828406,0.486880,0.169597,0.075059,9,1,0.522
127828408,0.491099,0.170987,-0.041795,10,4,0.522
127828413,0.473485,0.164700,-0.024073,12,3,0.502
127828461,0.487469,0.167897,0.075059,9,1,0.522
127828464,0.491692,0.169271,-0.041795,10,4,0.522
127828523,0.474623,0.161390,-0.024073,12,3,0.502
127828574,0.492862,0.165835,-0.041795,10,4,0.522
127828579,0.475183,0.159732,-0.024073,12,3,0.502
127828627,0.489201,0.162783,0.075059,9,1,0.522
127828682,0.489766,0.161074,0.075059,9,1,0.522
127828738,0.490325,0.159364,0.075059,9,1,0.522
127828793,0.490879,0.157651,0.075059,9,1,0.522
127828848,0.491426,0.155937,0.075059,9,1,0.522
127828904,0.491962,0.154236,0.075059,9,1,0.522
127828959,0.492484,0.152561,0.075059,9,1,0.522
127829005,0.529545,0.162387,0.044759,5,4,0.556
127829010,0.512469,0.156987,0.060709,7,10,0.540
127829014,0.474117,0.145088,0.071930,9,1,0.502
127829065,0.482613,0.146000,0.056810,7,11,0.508
127829076,0.489502,0.147696,-0.024596,12,19,0.512
127829120,0.498332,0.148873,0.058760,7,10,0.524
127829132,0.480437,0.143156,-0.024073,12,26,0.502
127829136,0.484897,0.144335,-0.008131,14,21,0.506
127829185,0.489664,0.144168,0.091121,11,2,0.520
127829192,0.487304,0.143248,-0.008166,14,28,0.508
127829231,0.482188,0.140456,0.056566,7,22,0.506
127829240,0.493934,0.143557,0.091884,11,2,0.524
127829242,0.479495,0.139283,-0.023968,12,30,0.500
127829286,0.484596,0.139278,0.056810,7,33,0.508
127829298,0.491510,0.140869,-0.024596,12,32,0.512
127829353,0.486245,0.137479,-0.024282,12,29,0.506
127829413,0.483515,0.134685,-0.008061,14,24,0.502
127829447,0.491643,0.135794,0.040924,5,9,0.512
127829461,0.473207,0.130280,0.087304,11,2,0.500
127829468,0.491687,0.135148,-0.008201,14,24,0.510
127829503,0.499779,0.136259,0.041621,5,4,0.520
127829519,0.483786,0.131396,-0.024073,12,26,0.502
127829523,0.484412,0.131423,-0.008061,14,24,0.502
127829563,0.502274,0.134976,0.058760,7,10,0.524
127829572,0.493034,0.132185,0.091121,11,5,0.520
127829618,0.498905,0.132205,0.058272,7,10,0.520
127829632,0.501187,0.132341,0.109974,13,2,0.532
127829634,0.489176,0.129094,-0.008131,14,21,0.506
127829689,0.489623,0.127385,-0.008131,14,24,0.506
127829728,0.480592,0.123768,0.055835,7,11,0.500
127829745,0.493939,0.126669,-0.008201,14,24,0.510
127829784,0.492569,0.125007,0.057297,7,11,0.512
127829797,0.502551,0.127062,0.109974,13,2,0.532
127829839,0.500716,0.125169,0.058272,7,10,0.520
127829848,0.495281,0.123497,0.091121,11,7,0.520
127829894,0.512723,0.126237,0.059734,7,10,0.532
127829908,0.503441,0.123486,0.109974,13,2,0.532
127829950,0.482294,0.116961,0.055835,7,11,0.500
127829963,0.503869,0.121728,0.109974,13,2,0.532
127830021,0.488313,0.116092,-0.008061,14,28,0.502
127830505,0.503596,0.103587,-0.058028,8,3,0.518
127830671,0.504650,0.098323,-0.058028,8,3,0.518
127831516,0.507002,0.070939,0.125974,15,2,0.530
127831571,0.507243,0.069196,0.125974,15,2,0.530
127831627,0.507475,0.067469,0.125974,15,2,0.530
127831682,0.507702,0.065742,0.125974,15,2,0.530
127831737,0.507923,0.064014,0.125974,15,2,0.530
127835101,0.496777,-0.043370,0.088831,11,2,0.508
127835152,0.501673,-0.045374,0.073182,9,1,0.510
127835156,0.535731,-0.048608,0.096463,11,2,0.548
127835165,0.532906,-0.048657,0.132186,15,2,0.554
127835207,0.532984,-0.050036,0.078187,9,1,0.542
127835211,0.574655,-0.054112,0.104096,11,2,0.588
127835221,0.575049,-0.054478,0.143574,15,2,0.598
127835262,0.564268,-0.054911,0.083193,9,1,0.574
127835267,0.574467,-0.056068,0.104096,11,2,0.588
127835271,0.515899,-0.050499,0.109974,13,2,0.532
127835276,0.624848,-0.061343,0.157032,15,2,0.650
127835317,0.575866,-0.058056,0.085071,9,1,0.586
127835322,0.605521,-0.061229,0.110202,11,2,0.620
127835327,0.515719,-0.052303,0.109974,13,2,0.532
127835331,0.663067,-0.067447,0.167385,15,2,0.690
127835373,0.559937,-0.058475,0.082568,9,1,0.570
127835377,0.628729,-0.065849,0.114781,11,2,0.644
127835387,0.624397,-0.065771,0.157032,15,2,0.650
127835428,0.563654,-0.060884,0.083193,9,1,0.574
127835433,0.612877,-0.066381,0.111728,11,2,0.628
127835442,0.651049,-0.070899,0.164279,15,2,0.678
127835483,0.573254,-0.063946,0.084758,9,3,0.584
127835488,0.554109,-0.061974,0.100280,11,2,0.568
127835497,0.627760,-0.070581,0.158068,15,2,0.654
127835539,0.563216,-0.064818,0.083193,9,1,0.574
127835543,0.624101,-0.072009,0.114018,11,2,0.640
