# time,X,Y,Z,id,intensity,distance
122018108,0.287525,0.425573,-0.074746,6,3,0.520
122018163,0.288991,0.424579,-0.074746,6,3,0.520
122019992,0.338908,0.391891,-0.058516,8,3,0.522
122020103,0.341658,0.389495,-0.058516,8,3,0.522
122020158,0.343016,0.388300,-0.058516,8,3,0.522
122020214,0.344369,0.387101,-0.058516,8,3,0.522
122021716,0.368576,0.342742,-0.024177,12,3,0.504
122021771,0.369770,0.341453,-0.024177,12,3,0.504
122021826,0.370945,0.340177,-0.024177,12,3,0.504
122021882,0.372101,0.338912,-0.024177,12,3,0.504
122022538,0.396726,0.332362,0.075372,9,1,0.524
122022593,0.397884,0.330976,0.075372,9,1,0.524
122022649,0.399037,0.329585,0.075372,9,1,0.524
122022704,0.400196,0.328177,0.075372,9,1,0.524
122022759,0.401367,0.326743,0.075372,9,1,0.524
122022815,0.402513,0.325331,0.075372,9,1,0.524
122022817,0.406026,0.328075,-0.041970,10,4,0.524
122022870,0.403618,0.323959,0.075372,9,1,0.524
122022925,0.404728,0.322570,0.075372,9,1,0.524
122022980,0.405852,0.321156,0.075372,9,1,0.524
122023036,0.406970,0.319737,0.075372,9,1,0.524
122023091,0.408084,0.318314,0.075372,9,1,0.524
122023211,0.412673,0.316903,0.110424,13,2,0.534
122023266,0.413776,0.315461,0.110424,13,2,0.534
122023377,0.415983,0.312544,0.110424,13,2,0.534
122023432,0.417099,0.311054,0.110424,13,2,0.534
122023768,0.418378,0.298371,0.126492,15,2,0.532
122023824,0.419417,0.296909,0.126492,15,2,0.532
122023879,0.420450,0.295443,0.126492,15,2,0.532
122023934,0.421479,0.293973,0.126492,15,2,0.532
122023990,0.422503,0.292500,0.126492,15,2,0.532
122024149,0.416672,0.282320,-0.024177,12,3,0.504
122024204,0.417655,0.280864,-0.024177,12,3,0.504
122024259,0.418633,0.279404,-0.024177,12,3,0.504
122024314,0.419605,0.277941,-0.024177,12,3,0.504
122024425,0.421536,0.275005,-0.024177,12,3,0.504
122024432,0.430505,0.280589,0.126492,15,2,0.532
122024480,0.422493,0.273532,-0.024177,12,3,0.504
122024536,0.423445,0.272056,-0.024177,12,3,0.504
122024543,0.432454,0.277577,0.126492,15,2,0.532
122024591,0.424381,0.270595,-0.024177,12,3,0.504
122024646,0.425299,0.269149,-0.024177,12,3,0.504
122024701,0.426224,0.267681,-0.024177,12,3,0.504
122024708,0.435289,0.273109,0.126492,15,2,0.532
122024923,0.429920,0.261704,-0.024177,12,3,0.504
122025033,0.431771,0.258640,-0.024177,12,3,0.504
122025752,0.443027,0.238845,-0.024177,12,3,0.504
122025863,0.444684,0.235746,-0.024177,12,3,0.504
122025918,0.445514,0.234173,-0.024177,12,3,0.504
122025973,0.446349,0.232578,-0.024177,12,3,0.504
122026084,0.447942,0.229495,-0.024177,12,3,0.504
122026139,0.448731,0.227950,-0.024177,12,3,0.504
122026627,0.468940,0.220300,-0.058516,8,3,0.522
122026632,0.472532,0.221820,-0.041970,10,4,0.524
122026743,0.474069,0.218515,-0.041970,10,4,0.524
122026798,0.474829,0.216859,-0.041970,10,4,0.524
122027127,0.475144,0.205170,0.075372,9,1,0.524
122027238,0.476565,0.201848,0.075372,9,1,0.524
122027411,0.467414,0.191986,-0.024282,12,3,0.506
122027466,0.468065,0.190395,-0.024282,12,3,0.506
122027521,0.468694,0.188841,-0.024282,12,3,0.506
122027625,0.481242,0.190428,0.075372,9,1,0.524
122027632,0.469936,0.185729,-0.024282,12,3,0.506
122027688,0.470677,0.183841,-0.024282,12,3,0.506
122027792,0.483254,0.185262,0.075372,9,1,0.524
122027799,0.471902,0.180674,-0.024282,12,3,0.506
122027847,0.483898,0.183574,0.075372,9,1,0.524
122027902,0.484536,0.181884,0.075372,9,1,0.524
122027958,0.485168,0.180191,0.075372,9,1,0.524
122028068,0.488270,0.177475,0.075685,9,1,0.526
122028080,0.473733,0.171801,-0.008096,14,3,0.504
122028124,0.488887,0.175769,0.075685,9,1,0.526
122028179,0.489498,0.174062,0.075685,9,1,0.526
122028237,0.492469,0.173104,-0.041970,10,4,0.524
122028289,0.490701,0.170640,0.075685,9,1,0.526
122028345,0.491293,0.168926,0.075685,9,1,0.526
122028347,0.493665,0.169661,-0.041970,10,4,0.524
122028400,0.491880,0.167210,0.075685,9,1,0.526
122028455,0.492461,0.165492,0.075685,9,1,0.526
122028462,0.496095,0.166473,-0.025224,12,3,0.524
122028511,0.493035,0.163772,0.075685,9,1,0.526
122028566,0.493599,0.162066,0.075685,9,1,0.526
