# time,X,Y,Z,id,intensity,distance
124218283,0.291109,0.420729,-0.074433,6,3,0.518
124219947,0.336541,0.391311,-0.058272,8,3,0.520
124220169,0.341915,0.386624,-0.058272,8,3,0.520
124220279,0.344662,0.384177,-0.058272,8,3,0.520
124221726,0.368815,0.342484,-0.024177,12,3,0.504
124221892,0.372293,0.338701,-0.024177,12,3,0.504
124222058,0.375790,0.334817,-0.024177,12,3,0.504
124222438,0.394612,0.334870,0.075372,9,1,0.524
124222548,0.396919,0.332133,0.075372,9,1,0.524
124222604,0.398047,0.330780,0.075372,9,1,0.524
124222659,0.399170,0.329424,0.075372,9,1,0.524
124222714,0.400346,0.327993,0.075372,9,1,0.524
124222770,0.401460,0.326629,0.075372,9,1,0.524
124222772,0.404964,0.329384,-0.041970,10,4,0.524
124222825,0.402580,0.325247,0.075372,9,1,0.524
124222827,0.406095,0.327990,-0.041970,10,4,0.524
124222880,0.403713,0.323840,0.075372,9,1,0.524
124222885,0.392138,0.314368,0.089594,11,2,0.512
124222935,0.404851,0.322416,0.075372,9,1,0.524
124222991,0.406002,0.320965,0.075372,9,1,0.524
124223000,0.408364,0.322436,0.110424,13,2,0.534
124223051,0.420179,0.329561,0.095700,11,2,0.544
124223111,0.410618,0.319561,0.110424,13,2,0.534
124223221,0.412839,0.316687,0.110424,13,2,0.534
124223442,0.417232,0.310875,0.110424,13,2,0.534
124223889,0.420615,0.295209,0.126492,15,2,0.532
124223945,0.421617,0.293776,0.126492,15,2,0.532
124224000,0.422614,0.292339,0.126492,15,2,0.532
124224055,0.423658,0.290825,0.126492,15,2,0.532
124224159,0.416770,0.282175,-0.024177,12,3,0.504
124224166,0.425643,0.287911,0.126492,15,2,0.532
124224221,0.426646,0.286424,0.126492,15,2,0.532
124224269,0.418742,0.279240,-0.024177,12,3,0.504
124224276,0.427658,0.284909,0.126492,15,2,0.532
124224380,0.420730,0.276236,-0.024177,12,3,0.504
124224435,0.421716,0.274729,-0.024177,12,3,0.504
124224497,0.431677,0.278783,0.126492,15,2,0.532
124224601,0.424558,0.270317,-0.024177,12,3,0.504
124224712,0.426364,0.267458,-0.024177,12,3,0.504
124224774,0.436382,0.271360,0.126492,15,2,0.532
124224822,0.428221,0.264475,-0.024177,12,3,0.504
124225652,0.441486,0.241682,-0.024177,12,3,0.504
124225707,0.442317,0.240158,-0.024177,12,3,0.504
124225753,0.454293,0.244953,-0.058272,8,3,0.520
124225762,0.443152,0.238613,-0.024177,12,3,0.504
124225818,0.443983,0.237065,-0.024177,12,3,0.504
124225928,0.445637,0.233940,-0.024177,12,3,0.504
124225983,0.446471,0.232344,-0.024177,12,3,0.504
124226029,0.458533,0.236920,-0.058272,8,3,0.520
124226149,0.448860,0.227695,-0.024177,12,3,0.504
124226642,0.472593,0.221689,-0.041970,10,4,0.524
124226698,0.473449,0.219856,-0.041970,10,4,0.524
124226808,0.474942,0.216611,-0.041970,10,4,0.524
124226916,0.472351,0.211522,0.075372,9,1,0.524
124226928,0.465546,0.208058,-0.008201,14,3,0.510
124227027,0.473832,0.208183,0.075372,9,1,0.524
124227359,0.478073,0.198250,0.075372,9,1,0.524
124227469,0.479460,0.194871,0.075372,9,1,0.524
124227476,0.466347,0.189316,-0.024177,12,3,0.504
124227587,0.467609,0.186179,-0.024177,12,3,0.504
124227635,0.481420,0.189976,0.075372,9,1,0.524
124227697,0.468897,0.182910,-0.024177,12,3,0.504
124227746,0.482735,0.186611,0.075372,9,1,0.524
124227967,0.485399,0.179567,0.075372,9,1,0.524
124227974,0.472124,0.174410,-0.024177,12,3,0.504
124228133,0.487211,0.174591,0.075372,9,1,0.524
124228188,0.487818,0.172889,0.075372,9,1,0.524
124228190,0.492044,0.174306,-0.041970,10,4,0.524
124228200,0.473212,0.167325,-0.008061,14,3,0.502
124228299,0.488972,0.169597,0.075372,9,1,0.524
124228301,0.493207,0.170989,-0.041970,10,4,0.524
124228354,0.489548,0.167926,0.075372,9,1,0.524
124228356,0.493790,0.169299,-0.041970,10,4,0.524
124228412,0.494392,0.167531,-0.041970,10,4,0.524
124228520,0.491283,0.162780,0.075372,9,1,0.524
124228630,0.492380,0.159432,0.075372,9,1,0.524
124228686,0.492925,0.157739,0.075372,9,1,0.524
124228741,0.493473,0.156018,0.075372,9,1,0.524
124228796,0.494014,0.154294,0.075372,9,1,0.524
124228902,0.499369,0.152307,0.059003,7,10,0.526
124228914,0.487254,0.148225,-0.024491,12,16,0.510
124228918,0.480239,0.145938,-0.008061,14,10,0.502
124228958,0.484692,0.145983,0.057053,7,11,0.510
124228969,0.480118,0.144225,-0.024073,12,22,0.502
124229013,0.485202,0.144278,0.057053,7,11,0.510
124229022,0.474303,0.140729,0.088068,11,2,0.504
124229024,0.495943,0.147070,-0.024910,12,29,0.518
124229068,0.480001,0.140864,0.056322,7,22,0.504
124229077,0.493645,0.144549,0.091884,11,2,0.524
124229140,0.488011,0.140822,-0.008166,14,31,0.508
124229188,0.475751,0.135751,0.088068,11,5,0.504
124229190,0.484011,0.138034,-0.024177,12,32,0.504
124229195,0.480794,0.136969,-0.008026,14,32,0.500
124229243,0.483769,0.136261,0.089594,11,2,0.512
124229246,0.484478,0.136386,-0.024177,12,29,0.504
124229289,0.481890,0.134257,0.056322,7,22,0.504
124229299,0.472881,0.131458,0.087304,11,2,0.500
124229301,0.481091,0.133667,-0.023968,12,30,0.500
124229306,0.481716,0.133693,-0.008026,14,25,0.500
124229345,0.505362,0.138755,0.059247,7,21,0.528
124229361,0.489929,0.133995,-0.008166,14,24,0.508
124229400,0.480923,0.130286,0.056078,7,11,0.502
124229405,0.484326,0.131061,0.072869,9,4,0.508
124229409,0.477600,0.129096,0.088068,11,5,0.504
124229416,0.501966,0.135453,-0.008375,14,21,0.520
124229455,0.492877,0.131699,0.057541,7,11,0.514
124229462,0.481272,0.128368,-0.039878,10,35,0.500
124229464,0.478047,0.127431,0.088068,11,5,0.504
124229471,0.486978,0.129579,-0.008096,14,24,0.504
124229506,0.483560,0.127512,0.040052,5,4,0.502
124229511,0.516380,0.136002,0.060466,7,10,0.538
124229566,0.509171,0.132184,0.059491,7,10,0.530
124229580,0.503730,0.130315,0.110424,13,2,0.534
124229621,0.486541,0.124544,0.056566,7,11,0.506
124229693,0.484861,0.121792,-0.008026,14,25,0.500
124229727,0.493027,0.122672,0.040749,5,4,0.510
124229732,0.483552,0.120162,0.056078,7,11,0.502
124229746,0.505068,0.125029,0.110424,13,2,0.534
124229787,0.483976,0.118443,0.056078,7,11,0.502
124229842,0.503684,0.121404,0.058516,7,10,0.522
124229856,0.505934,0.121480,0.110424,13,2,0.534
124229898,0.484788,0.115074,0.056078,7,11,0.502
124230119,0.494084,0.110081,0.057053,7,22,0.510
124230174,0.486718,0.106613,0.056078,7,11,0.502
124231298,0.508494,0.074153,0.126492,15,2,0.532
124231409,0.508992,0.070657,0.126492,15,2,0.532
124231464,0.509233,0.068896,0.126492,15,2,0.532
124231575,0.509702,0.065339,0.126492,15,2,0.532
124234990,0.527368,-0.046353,0.077249,9,1,0.536
124234995,0.516296,-0.045528,0.092647,11,2,0.528
124235004,0.534952,-0.047479,0.132703,15,2,0.556
124235045,0.515404,-0.047070,0.075372,9,1,0.524
124235050,0.559149,-0.051225,0.101043,11,2,0.572
124235059,0.573261,-0.052846,0.143056,15,2,0.596
124235101,0.534905,-0.050705,0.078500,9,1,0.544
124235105,0.558970,-0.053150,0.101043,11,2,0.572
124235110,0.517963,-0.049403,0.110424,13,2,0.534
124235114,0.561537,-0.053724,0.139950,15,2,0.584
124235156,0.550452,-0.054118,0.081003,9,1,0.560
124235161,0.578318,-0.057027,0.104859,11,2,0.592
124235170,0.645932,-0.064074,0.162726,15,2,0.672
124235211,0.565981,-0.057640,0.083506,9,1,0.576
124235216,0.589834,-0.060243,0.107149,11,2,0.604
124235220,0.614535,-0.062946,0.132919,13,2,0.634
124235225,0.607270,-0.062380,0.152374,15,2,0.632
124235266,0.569705,-0.060029,0.084132,9,1,0.580
124235271,0.577906,-0.061063,0.104859,11,2,0.592
124235276,0.614312,-0.065091,0.132919,13,2,0.634
124235280,0.626259,-0.066541,0.157550,15,2,0.652
124235322,0.557710,-0.060734,0.082255,9,1,0.568
124235326,0.624529,-0.068195,0.114018,11,2,0.640
124235336,0.629863,-0.069148,0.158585,15,2,0.656
124235377,0.569272,-0.064005,0.084132,9,3,0.580
124235382,0.596975,-0.067296,0.108675,11,2,0.612
124235391,0.664170,-0.075262,0.167903,15,2,0.692
124235432,0.561197,-0.065082,0.082881,9,1,0.572
124235437,0.596736,-0.069379,0.108675,11,2,0.612
124235446,0.663903,-0.077580,0.167903,15,2,0.692
124235488,0.572735,-0.068447,0.084758,9,1,0.584
124235492,0.580896,-0.069593,0.105622,11,2,0.596
124235502,0.675136,-0.081282,0.171009,15,2,0.704
124235543,0.576413,-0.070928,0.085383,9,3,0.588
124235548,0.596237,-0.073543,0.108675,11,4,0.612
124235557,0.701689,-0.086965,0.178256,15,1,0.732
124235598,0.570283,-0.072195,0.084445,9,3,0.582
124235603,0.607663,-0.077107,0.110965,11,4,0.624
124235612,0.628560,-0.080130,0.158585,15,2,0.656
124235654,0.562194,-0.073147,0.083193,9,3,0.574
124235658,0.572351,-0.074634,0.104096,11,4,0.588
124235667,0.628281,-0.082290,0.158585,15,2,0.656
124235709,0.573690,-0.076629,0.085071,9,3,0.586
124235713,0.575986,-0.077102,0.104859,11,4,0.592
124235723,0.662461,-0.089061,0.167903,15,2,0.692
124235764,0.567552,-0.077795,0.084132,9,3,0.580
124235769,0.571827,-0.078551,0.104096,11,4,0.588
124235778,0.650667,-0.089767,0.164797,15,2,0.680
124235819,0.559453,-0.078676,0.082881,9,3,0.572
124235824,0.579325,-0.081642,0.105622,11,6,0.596
124235833,0.673303,-0.095286,0.171009,15,2,0.704
124235875,0.574816,-0.082883,0.085383,9,4,0.588
124235879,0.577094,-0.083383,0.105241,11,6,0.594
124235889,0.650024,-0.094307,0.164797,15,2,0.680
124235930,0.551073,-0.081425,0.081629,9,4,0.564
124235935,0.563205,-0.083384,0.102569,11,6,0.580
124235944,0.584722,-0.086918,0.147197,15,2,0.612
124235985,0.552739,-0.083643,0.081942,9,4,0.566
124235990,0.557087,-0.084467,0.101424,11,6,0.574
124235999,0.649350,-0.098843,0.164797,15,2,0.680
124236041,0.560252,-0.086782,0.083193,9,4,0.574
124236045,0.564549,-0.087615,0.102951,11,6,0.582
124236054,0.698630,-0.108841,0.178256,15,1,0.732
124236096,0.550190,-0.087191,0.081629,9,4,0.564
124236100,0.575873,-0.091433,0.105241,11,6,0.594
124236110,0.625751,-0.099725,0.158585,15,2,0.656
124236151,0.547933,-0.088795,0.081316,9,4,0.562
124236156,0.583302,-0.094701,0.106767,11,6,0.602
124236165,0.697853,-0.113715,0.178256,15,1,0.732
124236206,0.561264,-0.092948,0.083506,9,4,0.576
124236211,0.567478,-0.094142,0.103714,11,6,0.586
124236220,0.647912,-0.107864,0.164797,15,2,0.680
124236262,0.555101,-0.093870,0.082568,9,4,0.570
124236266,0.553604,-0.093778,0.101043,11,6,0.572
124236271,0.609045,-0.103347,0.132919,13,2,0.634
124236276,0.647542,-0.110068,0.164797,15,2,0.680
124236317,0.566455,-0.097793,0.084445,9,4,0.582
124236322,0.568754,-0.098360,0.104096,11,6,0.588
124236331,0.658577,-0.114289,0.167903,15,2,0.692
124236372,0.560274,-0.098741,0.083506,9,6,0.576
124236377,0.566474,-0.100004,0.103714,11,6,0.586
124236386,0.646761,-0.114565,0.164797,15,2,0.680
124236428,0.552149,-0.099298,0.082255,9,6,0.568
124236432,0.569986,-0.102676,0.104477,11,9,0.590
124236441,0.646357,-0.116822,0.164797,15,2,0.680
124236483,0.551799,-0.101224,0.082255,9,6,0.568
124236488,0.552246,-0.101472,0.101043,11,9,0.572
124236497,0.626947,-0.115575,0.159621,15,2,0.660
124236538,0.549501,-0.102787,0.081942,9,6,0.566
124236543,0.551888,-0.103399,0.101043,11,11,0.572
124236552,0.694890,-0.130610,0.178256,15,1,0.732
124236593,0.568543,-0.108404,0.085071,9,6,0.586
124236598,0.532240,-0.101642,0.097227,11,9,0.552
124236607,0.622330,-0.119222,0.158585,15,2,0.656
124236649,0.542953,-0.105490,0.081003,9,6,0.560
124236653,0.555007,-0.108000,0.101806,11,11,0.576
124236663,0.621910,-0.121394,0.158585,15,2,0.656
124236704,0.550332,-0.108919,0.082255,9,6,0.568
124236709,0.554627,-0.109936,0.101806,11,11,0.576
124236713,0.510354,-0.101315,0.110424,13,2,0.534
124236718,0.598746,-0.119044,0.152374,15,2,0.632
124236759,0.546076,-0.110059,0.081629,9,6,0.564
124236764,0.554239,-0.111872,0.101806,11,11,0.576
124236769,0.605503,-0.122402,0.132919,13,2,0.634
124236773,0.598326,-0.121133,0.152374,15,2,0.632
124236815,0.553429,-0.113552,0.082881,9,6,0.572
124236819,0.528846,-0.108669,0.096845,11,14,0.550
124236824,0.578349,-0.119016,0.126620,13,2,0.606
124236829,0.643310,-0.132579,0.164797,15,2,0.680
124236870,0.545294,-0.113868,0.081629,9,6,0.564
124236875,0.539993,-0.112925,0.099135,11,14,0.562
124236879,0.562671,-0.117839,0.123021,13,2,0.590
124236884,0.654188,-0.137203,0.167903,15,2,0.692
124236925,0.544893,-0.115771,0.081629,9,6,0.564
124236930,0.547277,-0.116444,0.100661,11,13,0.570
124236934,0.577504,-0.123051,0.126620,13,2,0.606
124236939,0.619697,-0.132229,0.158585,15,2,0.656
124236981,0.538697,-0.116403,0.080690,9,6,0.558
124236985,0.546872,-0.118332,0.100661,11,13,0.570
124236990,0.508514,-0.110183,0.110424,13,2,0.534
124236994,0.619239,-0.134358,0.158585,15,2,0.656
124237036,0.526722,-0.115693,0.078813,9,4,0.546
124237040,0.554136,-0.121879,0.102188,11,13,0.578
124237045,0.508136,-0.111913,0.110424,13,2,0.534
124237050,0.577275,-0.127312,0.147197,15,2,0.612
124237091,0.545600,-0.121806,0.081942,9,6,0.566
124237096,0.528805,-0.118218,0.097227,11,16,0.552
124237100,0.560993,-0.125585,0.123021,13,2,0.590
124237105,0.614532,-0.137758,0.157550,15,2,0.652
124237137,0.542166,-0.122696,0.044933,5,4,0.558
124237142,0.598225,-0.135566,0.070215,7,9,0.618
124237146,0.545172,-0.123710,0.081942,9,6,0.566
124237151,0.530304,-0.120498,0.097608,11,14,0.554
124237156,0.575753,-0.131002,0.126620,13,2,0.606
