# time,X,Y,Z,id,intensity,distance
130218402,0.288999,0.415983,-0.090357,4,2,0.516
130220180,0.337462,0.385254,-0.057785,8,3,0.516
130220346,0.341478,0.381699,-0.057785,8,3,0.516
130220512,0.345501,0.378062,-0.057785,8,3,0.516
130221738,0.364223,0.341550,-0.023968,12,3,0.500
130221793,0.365413,0.340277,-0.023968,12,3,0.500
130221848,0.366599,0.338999,-0.023968,12,3,0.500
130221904,0.367780,0.337717,-0.023968,12,3,0.500
130222014,0.370129,0.335142,-0.023968,12,3,0.500
130222070,0.371296,0.333848,-0.023968,12,3,0.500
130222235,0.374772,0.329941,-0.023968,12,3,0.500
130222560,0.392360,0.331416,0.074746,9,1,0.520
130222616,0.393486,0.330079,0.074746,9,1,0.520
130222671,0.394618,0.328725,0.074746,9,1,0.520
130222726,0.395763,0.327345,0.074746,9,1,0.520
130222781,0.396903,0.325962,0.074746,9,1,0.520
130222837,0.398038,0.324574,0.074746,9,1,0.520
130222839,0.401514,0.327311,-0.041621,10,4,0.520
130222892,0.399169,0.323183,0.074746,9,1,0.520
130223003,0.401426,0.320375,0.074746,9,1,0.520
130223005,0.404931,0.323074,-0.041621,10,4,0.520
130223058,0.402569,0.318937,0.074746,9,1,0.520
130223113,0.403698,0.317508,0.074746,9,1,0.520
130223178,0.407210,0.317594,0.109524,13,2,0.530
130223233,0.408301,0.316190,0.109524,13,2,0.530
130223288,0.409374,0.314799,0.109524,13,2,0.530
130223454,0.412690,0.310439,0.109524,13,2,0.530
130224067,0.420711,0.291694,0.125974,15,2,0.530
130224281,0.414182,0.278870,-0.023968,12,3,0.500
130224337,0.415153,0.277423,-0.023968,12,3,0.500
130224343,0.425772,0.284256,0.125974,15,2,0.530
130224399,0.426737,0.282806,0.125974,15,2,0.530
130224447,0.417044,0.274572,-0.023968,12,3,0.500
130224558,0.418950,0.271654,-0.023968,12,3,0.500
130224565,0.429666,0.278336,0.125974,15,2,0.530
130224613,0.419896,0.270190,-0.023968,12,3,0.500
130224620,0.430635,0.276834,0.125974,15,2,0.530
130224668,0.420837,0.268722,-0.023968,12,3,0.500
130224724,0.421772,0.267252,-0.023968,12,3,0.500
130224834,0.423628,0.264301,-0.023968,12,3,0.500
130224945,0.425462,0.261337,-0.023968,12,3,0.500
130225055,0.427276,0.258360,-0.023968,12,3,0.500
130225553,0.435181,0.244812,-0.023968,12,3,0.500
130225608,0.436033,0.243291,-0.023968,12,3,0.500
130225885,0.440212,0.235644,-0.023968,12,3,0.500
130225931,0.452233,0.240389,-0.057785,8,3,0.516
130225940,0.441032,0.234106,-0.023968,12,3,0.500
