# time,X,Y,Z,id,intensity,distance
125718411,0.291504,0.420456,-0.074433,6,3,0.518
125718466,0.292952,0.419448,-0.074433,6,3,0.518
125718632,0.297437,0.416280,-0.074433,6,3,0.518
125720129,0.338313,0.389780,-0.058272,8,3,0.520
125721853,0.369233,0.342034,-0.024177,12,3,0.504
125721908,0.370410,0.340759,-0.024177,12,3,0.504
125722184,0.374749,0.332981,-0.024073,12,3,0.502
125722565,0.394992,0.334422,0.075372,9,1,0.524
125722842,0.400814,0.327421,0.075372,9,1,0.524
125722897,0.401944,0.326033,0.075372,9,1,0.524
125722902,0.388894,0.315264,0.089213,11,2,0.510
125722952,0.403052,0.324663,0.075372,9,1,0.524
125722955,0.405017,0.326152,-0.041795,10,4,0.522
125723008,0.404175,0.323263,0.075372,9,1,0.524
125723063,0.405329,0.321815,0.075372,9,1,0.524
125723174,0.407545,0.319004,0.075372,9,1,0.524
125723183,0.408369,0.319275,0.109974,13,2,0.532
125723238,0.409483,0.317845,0.109974,13,2,0.532
125723293,0.410618,0.316378,0.109974,13,2,0.532
125723459,0.413881,0.312097,0.109974,13,2,0.532
125723906,0.417375,0.296448,0.125974,15,2,0.530
125723962,0.418407,0.294990,0.125974,15,2,0.530
125724017,0.419434,0.293527,0.125974,15,2,0.530
125724286,0.417164,0.281593,-0.024177,12,3,0.504
125724349,0.425440,0.284753,0.125974,15,2,0.530
125724404,0.426431,0.283266,0.125974,15,2,0.530
125724459,0.427433,0.281753,0.125974,15,2,0.530
125724515,0.428438,0.280222,0.125974,15,2,0.530
125724563,0.422063,0.274196,-0.024177,12,3,0.504
125724673,0.423955,0.271261,-0.024177,12,3,0.504
125724784,0.425803,0.268350,-0.024177,12,3,0.504
125724839,0.426737,0.266862,-0.024177,12,3,0.504
125724895,0.427666,0.265371,-0.024177,12,3,0.504
125724950,0.428590,0.263877,-0.024177,12,3,0.504
125725503,0.437538,0.248758,-0.024177,12,3,0.504
125725779,0.441792,0.241123,-0.024177,12,3,0.504
125725835,0.442673,0.239502,-0.024177,12,3,0.504
125725945,0.444324,0.236425,-0.024177,12,3,0.504
125726056,0.445953,0.233337,-0.024177,12,3,0.504
125726111,0.446765,0.231779,-0.024177,12,3,0.504
125726222,0.448372,0.228654,-0.024177,12,3,0.504
125726277,0.449167,0.227088,-0.024177,12,3,0.504
125726387,0.450713,0.224005,-0.024177,12,3,0.504
125726821,0.468324,0.216925,-0.058272,8,3,0.520
125726825,0.471917,0.218423,-0.041795,10,4,0.522
125726881,0.472677,0.216774,-0.041795,10,4,0.522
125726936,0.473430,0.215123,-0.041795,10,4,0.522
125727155,0.474099,0.207573,0.075372,9,1,0.524
125727265,0.475513,0.204315,0.075372,9,1,0.524
125727376,0.476940,0.200959,0.075372,9,1,0.524
125727604,0.464685,0.188099,-0.024073,12,3,0.502
125727659,0.465364,0.186415,-0.024073,12,3,0.502
125727714,0.466011,0.184789,-0.024073,12,3,0.502
125727770,0.466654,0.183161,-0.024073,12,3,0.502
125727825,0.467290,0.181531,-0.024073,12,3,0.502
125727873,0.482995,0.185937,0.075372,9,1,0.524
125727984,0.484281,0.182560,0.075372,9,1,0.524
125728039,0.484916,0.180869,0.075372,9,1,0.524
