# time,X,Y,Z,id,intensity,distance
123718241,0.286641,0.423786,-0.074433,6,3,0.518
123718629,0.296892,0.416669,-0.074433,6,3,0.518
123720181,0.339208,0.389001,-0.058272,8,3,0.520
123720292,0.341972,0.386574,-0.058272,8,3,0.520
123720458,0.345956,0.383012,-0.058272,8,3,0.520
123721236,0.368491,0.369736,-0.041970,10,4,0.524
123722015,0.372322,0.338668,-0.024177,12,3,0.504
123722070,0.373487,0.337383,-0.024177,12,3,0.504
123722126,0.374634,0.336110,-0.024177,12,3,0.504
123722181,0.375790,0.334817,-0.024177,12,3,0.504
123722561,0.394572,0.334917,0.075372,9,1,0.524
123722616,0.395749,0.333525,0.075372,9,1,0.524
123722672,0.396940,0.332107,0.075372,9,1,0.524
123722727,0.398115,0.330698,0.075372,9,1,0.524
123722732,0.380662,0.316013,0.088068,11,2,0.504
123722782,0.399267,0.329306,0.075372,9,1,0.524
123722838,0.400393,0.327936,0.075372,9,1,0.524
123722893,0.401478,0.326607,0.075372,9,1,0.524
123722948,0.402601,0.325221,0.075372,9,1,0.524
123722957,0.404952,0.326711,0.110424,13,2,0.534
123723003,0.403791,0.323743,0.075372,9,1,0.524
123723013,0.406147,0.325225,0.110424,13,2,0.534
123723059,0.404953,0.322288,0.075372,9,1,0.524
123723114,0.406076,0.320872,0.075372,9,1,0.524
123723123,0.408433,0.322349,0.110424,13,2,0.534
123723169,0.407183,0.319466,0.075372,9,1,0.524
123723179,0.409541,0.320940,0.110424,13,2,0.534
123723289,0.411746,0.318107,0.110424,13,2,0.534
123723400,0.413982,0.315191,0.110424,13,2,0.534
123723787,0.421520,0.305036,0.110424,13,2,0.534
123723791,0.416390,0.301139,0.126492,15,2,0.532
123724068,0.421582,0.293826,0.126492,15,2,0.532
123724282,0.416770,0.282175,-0.024177,12,3,0.504
123724289,0.425643,0.287911,0.126492,15,2,0.532
123724337,0.417753,0.280718,-0.024177,12,3,0.504
123724344,0.426646,0.286424,0.126492,15,2,0.532
123724448,0.419702,0.277795,-0.024177,12,3,0.504
123724455,0.428635,0.283438,0.126492,15,2,0.532
123724503,0.420694,0.276292,-0.024177,12,3,0.504
123724559,0.421704,0.274748,-0.024177,12,3,0.504
123724614,0.422672,0.273256,-0.024177,12,3,0.504
123724621,0.431661,0.278807,0.126492,15,2,0.532
123724669,0.423600,0.271816,-0.024177,12,3,0.504
123724676,0.432608,0.277336,0.126492,15,2,0.532
123724724,0.424522,0.270372,-0.024177,12,3,0.504
123724780,0.425440,0.268926,-0.024177,12,3,0.504
123724835,0.426364,0.267458,-0.024177,12,3,0.504
123724890,0.427295,0.265968,-0.024177,12,3,0.504
123724897,0.436382,0.271360,0.126492,15,2,0.532
123725167,0.431883,0.258451,-0.024177,12,3,0.504
123725554,0.438058,0.247841,-0.024177,12,3,0.504
123725876,0.454293,0.244953,-0.058272,8,3,0.520
123725886,0.443152,0.238613,-0.024177,12,3,0.504
123726051,0.445637,0.233940,-0.024177,12,3,0.504
123726153,0.458533,0.236920,-0.058272,8,3,0.520
123726162,0.447280,0.230784,-0.024177,12,3,0.504
123726217,0.448062,0.229260,-0.024177,12,3,0.504
123726273,0.448840,0.227734,-0.024177,12,3,0.504
123726544,0.448058,0.217589,-0.039878,10,5,0.500
123726821,0.473449,0.219856,-0.041970,10,4,0.524
123726987,0.475695,0.214951,-0.041970,10,4,0.524
123727040,0.472337,0.211552,0.075372,9,1,0.524
123727261,0.475251,0.204921,0.075372,9,1,0.524
123727272,0.466558,0.200771,-0.008166,14,3,0.508
123727383,0.467948,0.197509,-0.008166,14,3,0.508
123727434,0.464322,0.194230,-0.024177,12,3,0.504
123727489,0.465006,0.192588,-0.024177,12,3,0.504
123727655,0.467046,0.187586,-0.024177,12,3,0.504
123727710,0.467609,0.186179,-0.024177,12,3,0.504
123727765,0.468256,0.184545,-0.024177,12,3,0.504
123727821,0.468897,0.182910,-0.024177,12,3,0.504
123727876,0.469533,0.181272,-0.024177,12,3,0.504
123727931,0.470178,0.179591,-0.024177,12,3,0.504
123728042,0.471467,0.176180,-0.024177,12,3,0.504
123728090,0.485356,0.179683,0.075372,9,1,0.524
123728097,0.472079,0.174534,-0.024177,12,3,0.504
123728311,0.487818,0.172889,0.075372,9,1,0.524
123728323,0.475097,0.167992,-0.008096,14,3,0.504
123728378,0.483214,0.169022,-0.008236,14,3,0.512
123728422,0.488972,0.169597,0.075372,9,1,0.524
123728424,0.493207,0.170989,-0.041970,10,4,0.524
123728477,0.489548,0.167926,0.075372,9,1,0.524
123728480,0.493790,0.169299,-0.041970,10,4,0.524
123728533,0.490146,0.166173,0.075372,9,1,0.524
123728540,0.476733,0.161388,-0.024177,12,3,0.504
123728590,0.494976,0.165797,-0.041970,10,4,0.524
123728595,0.477293,0.159723,-0.024177,12,3,0.504
123728643,0.491283,0.162780,0.075372,9,1,0.524
123728646,0.495538,0.164111,-0.041970,10,4,0.524
123728699,0.491835,0.161107,0.075372,9,1,0.524
123728754,0.492380,0.159432,0.075372,9,1,0.524
123728809,0.492925,0.157739,0.075372,9,1,0.524
123728864,0.493473,0.156018,0.075372,9,1,0.524
123728920,0.494014,0.154294,0.075372,9,1,0.524
123728975,0.471899,0.145581,0.071617,9,1,0.500
123729021,0.489727,0.149522,0.041098,5,4,0.514
123729026,0.499369,0.152307,0.059003,7,10,0.526
123729042,0.482152,0.146520,-0.008096,14,10,0.504
123729081,0.484692,0.145983,0.057053,7,11,0.510
123729132,0.483123,0.143817,0.040401,5,4,0.506
123729136,0.489007,0.145410,0.057541,7,11,0.514
123729145,0.496888,0.147431,0.092647,11,2,0.528
123729148,0.482539,0.143095,-0.024177,12,29,0.504
123729152,0.481253,0.142557,-0.008061,14,24,0.502
123729201,0.493645,0.144549,0.091884,11,2,0.524
123729208,0.483680,0.141396,-0.008096,14,28,0.504
123729256,0.497919,0.143911,0.092647,11,2,0.528
123729258,0.483539,0.139681,-0.024177,12,32,0.504
123729263,0.486089,0.140268,-0.008131,14,31,0.506
123729298,0.480779,0.137628,0.040052,5,13,0.502
123729302,0.486691,0.139172,0.057053,7,33,0.510
123729311,0.479527,0.136829,0.088831,11,2,0.508
123729314,0.487853,0.139130,-0.024387,12,32,0.508
123729318,0.482718,0.137517,-0.008061,14,31,0.502
123729357,0.481434,0.135884,0.056322,7,33,0.504
123729367,0.506452,0.142627,0.094174,11,2,0.536
123729369,0.484484,0.136365,-0.024177,12,29,0.504
123729422,0.484248,0.134552,0.089594,11,2,0.512
123729424,0.492655,0.136811,-0.024596,12,26,0.512
123729468,0.478543,0.131468,0.055835,7,22,0.500
123729480,0.481572,0.131924,-0.023968,12,27,0.500
123729484,0.495699,0.135639,-0.008271,14,24,0.514
123729523,0.484747,0.131355,0.056566,7,11,0.506
123729539,0.500031,0.134950,-0.008340,14,24,0.518
123729574,0.494649,0.132331,0.041098,5,9,0.514
123729579,0.489041,0.130674,0.057053,7,11,0.510
123729588,0.474253,0.126420,0.087304,11,5,0.500
123729595,0.488911,0.130093,-0.008131,14,24,0.506
