# time,X,Y,Z,id,intensity,distance
129819003,0.303389,0.407046,-0.073807,6,3,0.514
129820334,0.340701,0.385047,-0.058028,8,3,0.518
129820390,0.341976,0.383916,-0.058028,8,3,0.518
129820556,0.346199,0.380112,-0.058028,8,3,0.518
129821334,0.367097,0.365494,-0.041621,10,4,0.520
129821781,0.363731,0.342074,-0.023968,12,3,0.500
129821892,0.366066,0.339575,-0.023968,12,3,0.500
129821947,0.367249,0.338295,-0.023968,12,3,0.500
129822002,0.368428,0.337011,-0.023968,12,3,0.500
129822334,0.375319,0.329319,-0.023968,12,3,0.500
129822548,0.390688,0.333385,0.074746,9,1,0.520
129822714,0.395634,0.330589,0.075059,9,1,0.522
129822770,0.396768,0.329228,0.075059,9,1,0.522
129822825,0.397915,0.327841,0.075059,9,1,0.522
129822880,0.399046,0.326463,0.075059,9,1,0.522
129822882,0.400987,0.327956,-0.041621,10,4,0.520
129822935,0.400155,0.325103,0.075059,9,1,0.522
129822938,0.402101,0.326589,-0.041621,10,4,0.520
129822991,0.401259,0.323739,0.075059,9,1,0.522
129823046,0.402359,0.322372,0.075059,9,1,0.522
129823101,0.403586,0.320833,0.075059,9,1,0.522
129823157,0.404732,0.319387,0.075059,9,1,0.522
129823212,0.405851,0.317963,0.075059,9,1,0.522
129823267,0.406931,0.316580,0.075059,9,1,0.522
129823322,0.408006,0.315194,0.075059,9,1,0.522
129823332,0.408852,0.315477,0.109524,13,2,0.530
129823387,0.409923,0.314084,0.109524,13,2,0.530
129823442,0.411034,0.312628,0.109524,13,2,0.530
129823498,0.412177,0.311120,0.109524,13,2,0.530
129823719,0.416505,0.305301,0.109524,13,2,0.530
129823774,0.417569,0.303846,0.109524,13,2,0.530
129823779,0.414037,0.301092,0.125974,15,2,0.530
129823825,0.451888,0.326612,0.100280,11,2,0.568
129823829,0.418627,0.302386,0.109524,13,2,0.530
129823834,0.415086,0.299645,0.125974,15,2,0.530
129824055,0.419229,0.293820,0.125974,15,2,0.530
129824110,0.420252,0.292355,0.125974,15,2,0.530
129824166,0.421270,0.290886,0.125974,15,2,0.530
129824221,0.422283,0.289414,0.125974,15,2,0.530
129824276,0.423291,0.287938,0.125974,15,2,0.530
129824380,0.414680,0.278129,-0.023968,12,3,0.500
129824387,0.425290,0.284976,0.125974,15,2,0.530
129824435,0.415649,0.276679,-0.023968,12,3,0.500
129824497,0.427270,0.282000,0.125974,15,2,0.530
129824546,0.417558,0.273789,-0.023968,12,3,0.500
129824553,0.428236,0.280530,0.125974,15,2,0.530
129824601,0.418487,0.272366,-0.023968,12,3,0.500
129824608,0.429188,0.279071,0.125974,15,2,0.530
129824656,0.419436,0.270904,-0.023968,12,3,0.500
129824663,0.430166,0.277562,0.125974,15,2,0.530
129824712,0.420402,0.269402,-0.023968,12,3,0.500
129824767,0.421352,0.267914,-0.023968,12,3,0.500
129824774,0.432126,0.274500,0.125974,15,2,0.530
129824822,0.422284,0.266442,-0.023968,12,3,0.500
129824878,0.423200,0.264984,-0.023968,12,3,0.500
129825043,0.425884,0.260650,-0.023968,12,3,0.500
129825099,0.426802,0.259143,-0.023968,12,3,0.500
129825265,0.429526,0.254603,-0.023968,12,3,0.500
129825493,0.444053,0.254755,0.125974,15,2,0.530
129825541,0.433872,0.247125,-0.023968,12,3,0.500
129825707,0.436563,0.242339,-0.023968,12,3,0.500
129826029,0.452694,0.239520,-0.057785,8,3,0.516
129826094,0.442292,0.231717,-0.023968,12,3,0.500
129826149,0.443099,0.230171,-0.023968,12,3,0.500
129826205,0.443899,0.228623,-0.023968,12,3,0.500
129826260,0.444695,0.227072,-0.023968,12,3,0.500
129826306,0.456805,0.231583,-0.057785,8,3,0.516
129826315,0.445485,0.225519,-0.023968,12,3,0.500
129826370,0.446269,0.223962,-0.023968,12,3,0.500
129826638,0.461516,0.222046,-0.057785,8,3,0.516
129826919,0.470752,0.216190,-0.041621,10,4,0.520
129827029,0.472250,0.212898,-0.041621,10,4,0.520
129827193,0.472152,0.207094,0.075059,9,1,0.522
129827426,0.462592,0.194772,-0.008061,14,3,0.502
129827580,0.477075,0.195487,0.075059,9,1,0.522
129827642,0.462760,0.187531,-0.023968,12,3,0.500
129827690,0.478418,0.192177,0.075059,9,1,0.522
129827697,0.463412,0.185915,-0.023968,12,3,0.500
129827753,0.464050,0.184316,-0.023968,12,3,0.500
129827856,0.480378,0.187225,0.075059,9,1,0.522
129827863,0.465310,0.181113,-0.023968,12,3,0.500
129827912,0.481044,0.185505,0.075059,9,1,0.522
129827919,0.465955,0.179447,-0.023968,12,3,0.500
129827974,0.466586,0.177799,-0.023968,12,3,0.500
129828078,0.482970,0.180431,0.075059,9,1,0.522
129828299,0.485443,0.173670,0.075059,9,1,0.522
129828410,0.486638,0.170293,0.075059,9,1,0.522
129828413,0.488972,0.171032,-0.041621,10,4,0.520
129828468,0.489552,0.169367,-0.041621,10,4,0.520
129828521,0.487791,0.166961,0.075059,9,1,0.522
129828523,0.490131,0.167682,-0.041621,10,4,0.520
129828576,0.488371,0.165257,0.075059,9,1,0.522
129828631,0.488945,0.163551,0.075059,9,1,0.522
129828797,0.490611,0.158481,0.075059,9,1,0.522
129828853,0.491153,0.156794,0.075059,9,1,0.522
129828860,0.475731,0.151642,-0.023968,12,3,0.500
129828908,0.491697,0.155079,0.075059,9,1,0.522
129828919,0.478789,0.150625,-0.008061,14,3,0.502
129828963,0.492236,0.153362,0.075059,9,1,0.522
129829081,0.477802,0.144985,-0.023968,12,16,0.500
129829124,0.488596,0.146787,0.057541,7,11,0.514
129829134,0.507752,0.152220,0.094937,11,2,0.540
129829136,0.484045,0.145036,-0.024282,12,22,0.506
129829180,0.481492,0.142823,0.056566,7,11,0.506
129829191,0.480718,0.142213,-0.024073,12,29,0.502
129829244,0.493727,0.144267,0.091884,11,2,0.524
129829247,0.479294,0.139974,-0.023968,12,33,0.500
129829251,0.489518,0.142805,-0.008201,14,28,0.510
129829286,0.478472,0.138441,0.039878,5,9,0.500
129829297,0.486232,0.140294,-0.040575,10,29,0.508
129829300,0.509324,0.146875,0.094937,11,2,0.540
129829302,0.487462,0.140491,-0.024387,12,32,0.508
129829341,0.484711,0.138369,0.040401,5,13,0.506
129829346,0.488704,0.139351,0.057297,7,33,0.512
129829355,0.513623,0.146126,0.095700,11,2,0.544
129829357,0.487962,0.138746,-0.024387,12,32,0.508
129829401,0.496836,0.139777,0.058272,7,32,0.520
129829410,0.510351,0.143267,0.094937,11,2,0.540
129829412,0.490366,0.137582,-0.024491,12,29,0.510
129829472,0.481832,0.133273,-0.008026,14,25,0.500
129829528,0.493865,0.134766,-0.008236,14,24,0.512
129829567,0.490587,0.132570,0.057297,7,11,0.512
129829576,0.473893,0.127763,0.087304,11,5,0.500
129829583,0.486608,0.130963,-0.008096,14,24,0.504
129829622,0.517901,0.138013,0.060709,7,10,0.540
129829631,0.478131,0.127117,0.088068,11,5,0.504
129829677,0.499181,0.131159,0.058272,7,10,0.520
129829689,0.486879,0.127549,-0.024177,12,26,0.504
129829691,0.499577,0.130798,0.109524,13,2,0.530
129829694,0.495249,0.129587,-0.008236,14,24,0.512
129829728,0.491791,0.127537,0.040749,5,4,0.510
