# time,X,Y,Z,id,intensity,distance
119318442,0.295367,0.420168,-0.074746,6,3,0.520
119320161,0.343445,0.390568,-0.058760,8,3,0.524
119320327,0.347516,0.386950,-0.058760,8,3,0.524
119321271,0.372608,0.368426,-0.042144,10,4,0.526
119321829,0.371611,0.342403,-0.024282,12,3,0.506
119321939,0.374022,0.339768,-0.024282,12,3,0.506
119322050,0.376341,0.337198,-0.024282,12,3,0.506
119322375,0.374439,0.321990,0.071617,9,1,0.500
119322596,0.400164,0.334411,0.075997,9,1,0.528
119322651,0.401329,0.333012,0.075997,9,1,0.528
119322707,0.402478,0.331622,0.075997,9,1,0.528
119322711,0.389493,0.320738,0.089976,11,2,0.514
119322817,0.404736,0.328862,0.075997,9,1,0.528
119322872,0.405882,0.327447,0.075997,9,1,0.528
119322875,0.407875,0.328957,-0.042144,10,4,0.526
119322928,0.407022,0.326028,0.075997,9,1,0.528
119322930,0.409021,0.327531,-0.042144,10,4,0.526
119322983,0.408158,0.324605,0.075997,9,1,0.528
119323038,0.409345,0.323107,0.075997,9,1,0.528
119323094,0.410470,0.321676,0.075997,9,1,0.528
119323158,0.412379,0.320470,0.110874,13,2,0.536
119323379,0.416829,0.314662,0.110874,13,2,0.536
119323605,0.416031,0.304914,0.127009,15,2,0.534
119323660,0.417066,0.303496,0.127009,15,2,0.534
119323992,0.423363,0.294649,0.127009,15,2,0.534
119324047,0.424414,0.293132,0.127009,15,2,0.534
119324098,0.430699,0.295392,0.110874,13,2,0.536
119324103,0.425460,0.291612,0.127009,15,2,0.534
119324158,0.426485,0.290111,0.127009,15,2,0.534
119324213,0.427495,0.288621,0.127009,15,2,0.534
119324269,0.428500,0.287127,0.127009,15,2,0.534
119324317,0.420636,0.280000,-0.024282,12,3,0.506
119324324,0.429500,0.285629,0.127009,15,2,0.534
119324379,0.430426,0.284232,0.127009,15,2,0.534
119324427,0.422557,0.277093,-0.024282,12,3,0.506
119324593,0.425459,0.272616,-0.024282,12,3,0.506
119324711,0.436350,0.275050,0.127009,15,2,0.534
119324759,0.428290,0.268146,-0.024282,12,3,0.506
119325589,0.441748,0.245344,-0.024282,12,3,0.506
119325644,0.442623,0.243762,-0.024282,12,3,0.506
119325755,0.444272,0.240743,-0.024282,12,3,0.506
119325811,0.445109,0.239191,-0.024282,12,3,0.506
119325921,0.446738,0.236136,-0.024282,12,3,0.506
119325977,0.447559,0.234575,-0.024282,12,3,0.506
