# time,X,Y,Z,id,intensity,distance
119020401,0.347516,0.386950,-0.058760,8,3,0.524
119021290,0.371449,0.369595,-0.042144,10,4,0.526
119021903,0.373155,0.343675,-0.024387,12,3,0.508
119021958,0.374293,0.342436,-0.024387,12,3,0.508
119022179,0.379111,0.337094,-0.024387,12,3,0.508
119022725,0.399866,0.331681,0.075685,9,1,0.526
119022781,0.401022,0.330283,0.075685,9,1,0.526
119022836,0.402172,0.328881,0.075685,9,1,0.526
119022891,0.403318,0.327475,0.075685,9,1,0.526
119022946,0.404458,0.326065,0.075685,9,1,0.526
119023002,0.405594,0.324652,0.075685,9,1,0.526
119023232,0.412420,0.320418,0.110874,13,2,0.536
119023278,0.411160,0.317573,0.075685,9,1,0.526
119023287,0.413508,0.319012,0.110874,13,2,0.536
119023624,0.415088,0.306197,0.127009,15,2,0.534
119023679,0.416154,0.304746,0.127009,15,2,0.534
119023900,0.420336,0.298952,0.127009,15,2,0.534
119023956,0.421325,0.297556,0.127009,15,2,0.534
119024066,0.423456,0.294515,0.127009,15,2,0.534
119024177,0.425521,0.291524,0.127009,15,2,0.534
119024343,0.428550,0.287052,0.127009,15,2,0.534
119024391,0.422348,0.281033,-0.024387,12,3,0.508
119024398,0.429550,0.285554,0.127009,15,2,0.534
119024454,0.430513,0.284100,0.127009,15,2,0.534
119024509,0.431453,0.282671,0.127009,15,2,0.534
119024558,0.425195,0.276706,-0.024387,12,3,0.508
119024565,0.432449,0.281144,0.127009,15,2,0.534
119024668,0.427188,0.273619,-0.024387,12,3,0.508
119024675,0.434468,0.278014,0.127009,15,2,0.534
119024724,0.428141,0.272126,-0.024387,12,3,0.508
119024779,0.429088,0.270630,-0.024387,12,3,0.508
119024834,0.430030,0.269130,-0.024387,12,3,0.508
119024890,0.430967,0.267628,-0.024387,12,3,0.508
119024896,0.438307,0.271921,0.127009,15,2,0.534
119025111,0.434582,0.261717,-0.024387,12,3,0.508
119025277,0.437332,0.257095,-0.024387,12,3,0.508
119025442,0.440001,0.252501,-0.024387,12,3,0.508
119025995,0.448514,0.237050,-0.024387,12,3,0.508
119026161,0.451032,0.232222,-0.024387,12,3,0.508
119026272,0.452652,0.229048,-0.024387,12,3,0.508
119026438,0.455026,0.224295,-0.024387,12,3,0.508
119026875,0.476146,0.218768,-0.042144,10,4,0.526
119026931,0.476907,0.217104,-0.042144,10,4,0.526
119026940,0.467859,0.212657,-0.008271,14,3,0.514
119027272,0.468578,0.201135,-0.008201,14,3,0.510
119027481,0.480054,0.198630,0.075685,9,1,0.526
119027592,0.481439,0.195248,0.075685,9,1,0.526
119027599,0.470198,0.190450,-0.024387,12,3,0.508
119027647,0.482118,0.193566,0.075685,9,1,0.526
119027654,0.470860,0.188807,-0.024387,12,3,0.508
119027702,0.482791,0.191882,0.075685,9,1,0.526
119027709,0.471516,0.187163,-0.024387,12,3,0.508
119027820,0.472811,0.183866,-0.024387,12,3,0.508
119027875,0.473434,0.182256,-0.024387,12,3,0.508
119027979,0.486014,0.183564,0.075685,9,1,0.526
119028034,0.486683,0.181782,0.075685,9,1,0.526
119028090,0.487334,0.180029,0.075685,9,1,0.526
119028101,0.493466,0.181886,-0.008480,14,3,0.526
119028145,0.487960,0.178327,0.075685,9,1,0.526
119028152,0.476558,0.173924,-0.024387,12,3,0.508
119028318,0.478353,0.168924,-0.024387,12,3,0.508
119028421,0.490968,0.169869,0.075685,9,1,0.526
119028479,0.495816,0.169530,-0.042144,10,4,0.526
119028532,0.492137,0.166453,0.075685,9,1,0.526
119028587,0.492700,0.164778,0.075685,9,1,0.526
119028642,0.493264,0.163084,0.075685,9,1,0.526
119028698,0.493830,0.161361,0.075685,9,1,0.526
119028705,0.474688,0.154877,-0.023968,12,3,0.500
119028753,0.494390,0.159636,0.075685,9,1,0.526
119028808,0.494944,0.157909,0.075685,9,1,0.526
119028820,0.482098,0.153425,-0.008131,14,3,0.506
119028864,0.495487,0.156197,0.075685,9,1,0.526
119028919,0.496016,0.154510,0.075685,9,1,0.526
119028970,0.544481,0.167699,0.064853,7,9,0.574
119029025,0.503308,0.153001,0.059491,7,10,0.530
119029041,0.495692,0.150107,-0.008340,14,14,0.518
119029076,0.478951,0.143859,0.040052,5,4,0.502
119029080,0.500055,0.150040,0.059003,7,10,0.526
119029096,0.484728,0.144903,-0.008131,14,21,0.506
119029135,0.477736,0.141527,0.056078,7,11,0.502
119029145,0.483858,0.143034,0.089976,11,2,0.514
119029191,0.491564,0.143759,0.057785,7,22,0.516
119029200,0.491893,0.143544,0.091502,11,2,0.522
119029202,0.487012,0.142043,-0.024387,12,29,0.508
119029246,0.480619,0.138739,0.056322,7,22,0.504
119029258,0.495182,0.142553,-0.024805,12,32,0.516
119029301,0.477279,0.135985,0.055835,7,34,0.500
119029313,0.482222,0.137023,-0.024073,12,32,0.502
119029373,0.492941,0.138107,-0.008236,14,24,0.512
119029412,0.478197,0.132721,0.055835,7,22,0.500
119029428,0.481850,0.133206,-0.008026,14,21,0.500
119029467,0.495889,0.135768,0.058028,7,11,0.518
119029476,0.498087,0.136059,0.092266,11,5,0.526
119029483,0.486171,0.132576,-0.008096,14,24,0.504
119029523,0.504026,0.136107,0.059003,7,10,0.526
119029534,0.484071,0.130341,-0.024073,12,29,0.502
119029536,0.504321,0.135714,0.110874,13,2,0.536
119029594,0.483219,0.128153,-0.008026,14,25,0.500
119029647,0.505256,0.132190,0.110874,13,2,0.536
119029649,0.491402,0.128489,-0.008166,14,24,0.508
