# time,X,Y,Z,id,intensity,distance
124418234,0.288608,0.422449,-0.074433,6,3,0.518
124418621,0.298915,0.415220,-0.074433,6,3,0.518
124420064,0.338336,0.389760,-0.058272,8,3,0.520
124420230,0.342309,0.386275,-0.058272,8,3,0.520
124420285,0.343655,0.385078,-0.058272,8,3,0.520
124420340,0.344997,0.383876,-0.058272,8,3,0.520
124420396,0.346335,0.382670,-0.058272,8,3,0.520
124421898,0.371553,0.339512,-0.024177,12,3,0.504
124422008,0.373914,0.336910,-0.024177,12,3,0.504
124422230,0.378582,0.331657,-0.024177,12,3,0.504
124422564,0.398457,0.334602,0.110424,13,2,0.534
124422610,0.397306,0.331669,0.075372,9,1,0.524
124422665,0.398472,0.330268,0.075372,9,1,0.524
124422720,0.399651,0.328840,0.075372,9,1,0.524
124422776,0.400804,0.327434,0.075372,9,1,0.524
124422778,0.402759,0.328936,-0.041795,10,4,0.522
124422831,0.401916,0.326068,0.075372,9,1,0.524
124422941,0.404165,0.323276,0.075372,9,1,0.524
124423011,0.381496,0.302425,0.119245,15,2,0.504
124423052,0.406412,0.320447,0.075372,9,1,0.524
124423107,0.407528,0.319026,0.075372,9,1,0.524
124423273,0.410884,0.314692,0.075372,9,1,0.524
124423393,0.415435,0.313273,0.110424,13,2,0.534
124423508,0.412519,0.306420,0.126492,15,2,0.532
124423729,0.416810,0.300557,0.126492,15,2,0.532
124424006,0.421992,0.293237,0.126492,15,2,0.532
124424061,0.423013,0.291762,0.126492,15,2,0.532
124424275,0.418108,0.280189,-0.024177,12,3,0.504
124424282,0.427005,0.285888,0.126492,15,2,0.532
124424386,0.420005,0.277337,-0.024177,12,3,0.504
124424441,0.421055,0.275741,-0.024177,12,3,0.504
124424496,0.422015,0.274269,-0.024177,12,3,0.504
124424503,0.430994,0.279837,0.126492,15,2,0.532
124424552,0.422970,0.272794,-0.024177,12,3,0.504
124424559,0.431968,0.278331,0.126492,15,2,0.532
124424607,0.423919,0.271316,-0.024177,12,3,0.504
124424718,0.425803,0.268350,-0.024177,12,3,0.504
124424773,0.426726,0.266881,-0.024177,12,3,0.504
124424819,0.438365,0.272434,-0.058272,8,3,0.520
124425049,0.431284,0.259449,-0.024177,12,3,0.504
124425215,0.433978,0.254919,-0.024177,12,3,0.504
124425326,0.435758,0.251864,-0.024177,12,3,0.504
124425547,0.439264,0.245698,-0.024177,12,3,0.504
124425602,0.440119,0.244163,-0.024177,12,3,0.504
124425768,0.442641,0.239560,-0.024177,12,3,0.504
124425823,0.443454,0.238052,-0.024177,12,3,0.504
124425879,0.444272,0.236522,-0.024177,12,3,0.504
124425934,0.445095,0.234970,-0.024177,12,3,0.504
124425989,0.445923,0.233395,-0.024177,12,3,0.504
124426045,0.446755,0.231798,-0.024177,12,3,0.504
124426091,0.458829,0.236346,-0.058272,8,3,0.520
124426100,0.447571,0.230218,-0.024177,12,3,0.504
124426155,0.448372,0.228654,-0.024177,12,3,0.504
124426701,0.468875,0.219119,0.075372,9,1,0.524
124427088,0.474063,0.207655,0.075372,9,1,0.524
124427420,0.478308,0.197682,0.075372,9,1,0.524
124427586,0.480329,0.192720,0.075372,9,1,0.524
124427593,0.467193,0.187219,-0.024177,12,3,0.504
124427641,0.480988,0.191068,0.075372,9,1,0.524
124427648,0.467836,0.185607,-0.024177,12,3,0.504
124427703,0.468481,0.183973,-0.024177,12,3,0.504
124427759,0.469112,0.182357,-0.024177,12,3,0.504
124427814,0.469730,0.180759,-0.024177,12,3,0.504
124427918,0.484240,0.182671,0.075372,9,1,0.524
124428028,0.485513,0.179260,0.075372,9,1,0.524
124428084,0.486141,0.177548,0.075372,9,1,0.524
124428139,0.486774,0.175807,0.075372,9,1,0.524
124428194,0.487388,0.174096,0.075372,9,1,0.524
124428196,0.489734,0.174856,-0.041795,10,4,0.522
124428249,0.487978,0.172437,0.075372,9,1,0.524
124428252,0.490326,0.173188,-0.041795,10,4,0.522
124428305,0.488562,0.170775,0.075372,9,1,0.524
124428307,0.490913,0.171519,-0.041795,10,4,0.522
124428415,0.489724,0.167413,0.075372,9,1,0.524
124428422,0.476323,0.162594,-0.024177,12,3,0.504
124428526,0.490904,0.163921,0.075372,9,1,0.524
124428528,0.493266,0.164630,-0.041795,10,4,0.522
124428581,0.491473,0.162206,0.075372,9,1,0.524
124428636,0.492031,0.160506,0.075372,9,1,0.524
124428692,0.492574,0.158830,0.075372,9,1,0.524
124428747,0.493122,0.157121,0.075372,9,1,0.524
124428749,0.480307,0.152958,-0.040401,10,4,0.506
124428802,0.493681,0.155355,0.075372,9,1,0.524
124428858,0.494219,0.153636,0.075372,9,1,0.524
124428865,0.478776,0.148618,-0.024073,12,6,0.502
124428908,0.514193,0.158133,0.060953,7,10,0.542
124428964,0.507129,0.154080,0.059978,7,10,0.534
124428968,0.472559,0.143422,0.071617,9,1,0.500
124429028,0.537918,0.160985,0.101043,11,2,0.572
124429074,0.489185,0.144812,0.057541,7,11,0.514
124429083,0.482006,0.142374,0.089594,11,2,0.512
124429139,0.508899,0.148341,0.094937,11,2,0.540
124429141,0.485138,0.141336,-0.024282,12,29,0.506
124429196,0.497145,0.142953,-0.024910,12,32,0.518
124429201,0.484338,0.139122,-0.008096,14,31,0.504
124429240,0.479224,0.136403,0.056078,7,33,0.502
124429249,0.483471,0.137316,0.089594,11,2,0.512
124429252,0.484179,0.137443,-0.024177,12,32,0.504
124429305,0.483941,0.135650,0.089594,11,2,0.512
124429311,0.489133,0.136875,-0.008166,14,28,0.508
124429351,0.478243,0.132554,0.055835,7,22,0.500
124429360,0.488196,0.135006,0.090357,11,2,0.516
124429362,0.488972,0.135144,-0.024387,12,29,0.508
124429367,0.485752,0.134103,-0.008096,14,24,0.504
124429406,0.499766,0.136642,0.058516,7,10,0.522
124429415,0.484876,0.132268,0.089594,11,2,0.512
124429461,0.504073,0.135931,0.059003,7,10,0.526
124429470,0.485335,0.130575,0.089594,11,5,0.512
124429473,0.486046,0.130690,-0.024177,12,26,0.504
124429477,0.490539,0.131745,-0.008166,14,24,0.508
124429517,0.489197,0.130089,0.057053,7,11,0.510
124429530,0.502955,0.133278,0.110424,13,2,0.534
124429533,0.498728,0.132080,-0.008305,14,24,0.516
124429572,0.489648,0.128381,0.057053,7,11,0.510
124429588,0.491447,0.128318,-0.008166,14,21,0.508
124429627,0.490093,0.126671,0.057053,7,11,0.510
124429641,0.503873,0.129763,0.110424,13,2,0.534
124429643,0.488019,0.125605,-0.008096,14,24,0.504
124429682,0.486685,0.123979,0.056566,7,11,0.506
124429692,0.475694,0.120885,0.087304,11,5,0.500
124429738,0.494798,0.124287,0.057541,7,11,0.514
124429751,0.504750,0.126307,0.110424,13,2,0.534
124429807,0.505199,0.124500,0.110424,13,2,0.534
