# time,X,Y,Z,id,intensity,distance
124118252,0.289639,0.421743,-0.074433,6,3,0.518
124120138,0.340665,0.387726,-0.058272,8,3,0.520
124120193,0.342039,0.386514,-0.058272,8,3,0.520
124120304,0.344729,0.384117,-0.058272,8,3,0.520
124121751,0.368875,0.342420,-0.024177,12,3,0.504
124121861,0.371257,0.339836,-0.024177,12,3,0.504
124121916,0.372441,0.338538,-0.024177,12,3,0.504
124122518,0.395902,0.333344,0.075372,9,1,0.524
124122628,0.398173,0.330628,0.075372,9,1,0.524
124122684,0.399325,0.329236,0.075372,9,1,0.524
124122739,0.400471,0.327840,0.075372,9,1,0.524
124122741,0.403968,0.330605,-0.041970,10,4,0.524
124122794,0.401613,0.326440,0.075372,9,1,0.524
124122850,0.402761,0.325023,0.075372,9,1,0.524
124122905,0.403921,0.323580,0.075372,9,1,0.524
124122907,0.407449,0.326306,-0.041970,10,4,0.524
124122914,0.406273,0.325067,0.110424,13,2,0.534
124122960,0.405066,0.322146,0.075372,9,1,0.524
124123015,0.406188,0.320730,0.075372,9,1,0.524
124123352,0.447964,0.338526,0.101043,11,2,0.572
124123356,0.415204,0.313580,0.110424,13,2,0.534
124123748,0.417611,0.299442,0.126492,15,2,0.532
124123859,0.419711,0.296492,0.126492,15,2,0.532
124123914,0.420718,0.295062,0.126492,15,2,0.532
124124018,0.413943,0.286307,-0.024177,12,3,0.504
124124080,0.423775,0.290654,0.126492,15,2,0.532
124124135,0.424787,0.289173,0.126492,15,2,0.532
124124239,0.417937,0.280445,-0.024177,12,3,0.504
124124246,0.426836,0.286140,0.126492,15,2,0.532
124124405,0.420862,0.276035,-0.024177,12,3,0.504
124124412,0.429818,0.281640,0.126492,15,2,0.532
124124460,0.421823,0.274564,-0.024177,12,3,0.504
124124467,0.430799,0.280138,0.126492,15,2,0.532
124124515,0.422779,0.273090,-0.024177,12,3,0.504
124124570,0.423730,0.271612,-0.024177,12,3,0.504
124124681,0.425581,0.268703,-0.024177,12,3,0.504
124124688,0.434629,0.274158,0.126492,15,2,0.532
124124792,0.427435,0.265744,-0.024177,12,3,0.504
124124847,0.428348,0.264269,-0.024177,12,3,0.504
124124958,0.430160,0.261310,-0.024177,12,3,0.504
124125013,0.431092,0.259769,-0.024177,12,3,0.504
124125732,0.442495,0.239830,-0.024177,12,3,0.504
124125787,0.443350,0.238246,-0.024177,12,3,0.504
124125897,0.444941,0.235261,-0.024177,12,3,0.504
124125953,0.445749,0.233726,-0.024177,12,3,0.504
124126008,0.446562,0.232169,-0.024177,12,3,0.504
124126063,0.447380,0.230589,-0.024177,12,3,0.504
124126119,0.448202,0.228987,-0.024177,12,3,0.504
124126174,0.448999,0.227421,-0.024177,12,3,0.504
124126229,0.449770,0.225891,-0.024177,12,3,0.504
124126556,0.471246,0.224537,-0.041970,10,4,0.524
124126667,0.472803,0.221242,-0.041970,10,4,0.524
