# time,X,Y,Z,id,intensity,distance
126020111,0.338517,0.389603,-0.058272,8,3,0.520
126020332,0.343924,0.384838,-0.058272,8,3,0.520
126020387,0.345265,0.383635,-0.058272,8,3,0.520
126021779,0.368112,0.343240,-0.024177,12,3,0.504
126021889,0.370484,0.340678,-0.024177,12,3,0.504
126021944,0.370197,0.338036,-0.024073,12,3,0.502
126022000,0.371374,0.336742,-0.024073,12,3,0.502
126022110,0.373760,0.334092,-0.024073,12,3,0.502
126022547,0.395196,0.334181,0.075372,9,1,0.524
126022602,0.396356,0.332804,0.075372,9,1,0.524
126022657,0.397458,0.331487,0.075372,9,1,0.524
126022713,0.398598,0.330115,0.075372,9,1,0.524
126022768,0.399805,0.328652,0.075372,9,1,0.524
126022823,0.400986,0.327211,0.075372,9,1,0.524
126022878,0.402126,0.325809,0.075372,9,1,0.524
126022934,0.403250,0.324417,0.075372,9,1,0.524
126022936,0.405217,0.325904,-0.041795,10,4,0.522
126022989,0.404352,0.323042,0.075372,9,1,0.524
126023044,0.405470,0.321638,0.075372,9,1,0.524
126023100,0.406618,0.320185,0.075372,9,1,0.524
126023219,0.409690,0.317578,0.109974,13,2,0.532
126023275,0.410781,0.316166,0.109974,13,2,0.532
126023441,0.414072,0.311844,0.109974,13,2,0.532
126023501,0.411679,0.307548,0.126492,15,2,0.532
126023556,0.412776,0.306073,0.126492,15,2,0.532
126023777,0.416967,0.300339,0.126492,15,2,0.532
126023828,0.421579,0.301617,0.109974,13,2,0.532
126023888,0.419054,0.297421,0.126492,15,2,0.532
126024053,0.422161,0.292993,0.126492,15,2,0.532
126024109,0.423207,0.291481,0.126492,15,2,0.532
126024275,0.426214,0.287066,0.126492,15,2,0.532
126024323,0.416607,0.278841,-0.024073,12,3,0.502
126024330,0.427163,0.285651,0.126492,15,2,0.532
126024434,0.418555,0.275908,-0.024073,12,3,0.502
126024441,0.429169,0.282629,0.126492,15,2,0.532
126024496,0.430177,0.281092,0.126492,15,2,0.532
126024544,0.420519,0.272906,-0.024073,12,3,0.502
126024655,0.422390,0.270000,-0.024073,12,3,0.502
126024710,0.423330,0.268524,-0.024073,12,3,0.502
126024717,0.434060,0.275058,0.126492,15,2,0.532
126024765,0.424288,0.267008,-0.024073,12,3,0.502
126024772,0.433406,0.272475,0.125974,15,2,0.530
126024821,0.425241,0.265488,-0.024073,12,3,0.502
126024883,0.435345,0.269367,0.125974,15,2,0.530
126024931,0.426992,0.262662,-0.024073,12,3,0.502
